GeneID,gene.rank.h,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT1G23500,0.280797855810609,AT1G23500,1,1,protein_coding,na
AT3G45252,0.280762628792578,AT3G45252,3,1,protein_coding,na
AT2G20465,0.279009560979849,AT2G20465,2,-1,protein_coding,na
AT3G09190,0.2764890264717,AT3G09190,3,-1,protein_coding,na
AT3G10890,0.276189181619156,AT3G10890,3,-1,protein_coding,na
AT2G05335,0.275410529007028,SCRL15,2,1,protein_coding,na
AT3G15356,0.273940312441424,AT3G15356,3,-1,protein_coding,na
AT3G03430,0.273686847532308,AT3G03430,3,1,protein_coding,na
AT2G02026,0.273676812506461,AT2G02026,2,1,protein_coding,na
AT4G33830,0.27184667926225,AT4G33830,4,-1,protein_coding,na
AT5G15800,0.271834745815044,SEPA1,5,-1,transcription_factor,MADS
AT2G11271,0.271734250939227,AT2G11271,2,-1,protein_coding,na
AT3G43153,0.27171170176544,AT3G43153,3,-1,protein_coding,na
AT2G30430,0.271449605523412,AT2G30430,2,1,protein_coding,na
AT1G36280,0.271107986398709,AT1G36280,1,1,protein_coding,na
AT3G28520,0.270993539377923,AT3G28520,3,1,protein_coding,na
AT3G46120,0.269690550080991,ATPAP19,3,-1,protein_coding,na
AT3G03080,0.269372778259711,AT3G03080,3,-1,protein_coding,na
AT4G33610,0.268797416676687,AT4G33610,4,1,protein_coding,na
AT1G57730,0.268376175253705,AT1G57730,1,-1,transcription_factor,C3H
AT1G76830,0.268056469512246,AT1G76830,1,1,protein_coding,na
AT5G13350,0.267248708611856,AT5G13350,5,1,protein_coding,na
AT1G24430,0.267137238282588,AT1G24430,1,-1,protein_coding,na
AT1G34410,0.267004000881019,ARF21,1,1,transcription_factor,ARF
AT3G55680,0.266300077257652,AT3G55680,3,-1,protein_coding,na
AT3G03410,0.262103876152114,AT3G03410,3,-1,protein_coding,na
AT3G25221,0.261393541557003,AT3G25221,3,1,protein_coding,na
AT3G29040,0.261059216855948,AT3G29040,3,1,protein_coding,na
AT4G32370,0.260896465616991,AT4G32370,4,1,protein_coding,na
AT3G04190,0.258606535053711,AT3G04190,3,-1,protein_coding,na
AT4G26280,0.256817518575977,AT4G26280,4,-1,protein_coding,na
AT5G14550,0.256175790376033,AT5G14550,5,-1,protein_coding,na
AT4G14730,0.254897337674055,AT4G14730,4,1,protein_coding,na
AT5G05220,0.254685038455552,AT5G05220,5,1,protein_coding,na
AT3G42473,0.254050612487919,LCR47,3,1,protein_coding,na
AT2G05410,0.252515328262787,AT2G05410,2,1,protein_coding,na
AT4G12860,0.25220478781307,UNE14,4,-1,protein_coding,na
AT2G19010,0.25172050781924,AT2G19010,2,1,protein_coding,na
AT1G51035,0.25064345090442,AT1G51035,1,1,protein_coding,na
AT5G08505,0.250416402465458,AT5G08505,5,-1,protein_coding,na
AT3G45080,0.250017403222074,AT3G45080,3,-1,protein_coding,na
AT5G25640,0.249923440073527,AT5G25640,5,-1,protein_coding,na
AT5G37520,0.249865381798193,AT5G37520,5,1,protein_coding,na
AT5G18000,0.248954301748853,VDD,5,-1,protein_coding,na
AT2G06090,0.248363855692,AT2G06090,2,-1,protein_coding,na
AT3G45990,0.247388807039923,AT3G45990,3,-1,protein_coding,na
AT4G02482,0.24696230084846,AT4G02482,4,1,protein_coding,na
AT3G49270,0.246952413297452,AT3G49270,3,-1,protein_coding,na
AT1G78400,0.245062374549191,AT1G78400,1,-1,protein_coding,na
AT5G27340,0.244567793128213,AT5G27340,5,1,protein_coding,na
AT5G35405,0.243579757247432,AT5G35405,5,-1,protein_coding,na
AT2G12480,0.243345267514763,SCPL43,2,-1,protein_coding,na
AT3G46410,0.243181959494665,AT3G46410,3,1,protein_coding,na
AT5G39870,0.243125738026416,AT5G39870,5,-1,protein_coding,na
AT5G41720,0.242322365437473,AT5G41720,5,-1,protein_coding,na
AT2G46990,0.24184920946314,IAA20,2,1,protein_coding,na
AT1G61720,0.239956793897281,BAN,1,-1,protein_coding,na
AT5G15000,0.239812201738374,AT5G15000,5,1,protein_coding,na
AT2G20520,0.239594489301642,FLA6,2,1,protein_coding,na
AT5G36970,0.239424362488952,NHL25,5,-1,protein_coding,na
AT5G09940,0.237778584653408,AT5G09940,5,1,protein_coding,na
AT1G09625,0.237712435789994,AT1G09625,1,-1,protein_coding,na
AT3G23950,0.237364438661008,AT3G23950,3,-1,protein_coding,na
AT2G41225,0.236628615754731,AT2G41225,2,-1,protein_coding,na
AT1G74990,0.236494949660741,AT1G74990,1,-1,transcription_factor,C3H
AT1G35365,0.236369785123747,AT1G35365,1,1,protein_coding,na
AT4G39480,0.236026847750196,CYP96A9,4,1,protein_coding,na
AT3G31910,0.235935746141249,AT3G31910,3,-1,protein_coding,na
AT1G06120,0.235444494594383,AT1G06120,1,1,protein_coding,na
AT5G27880,0.235048459247926,AT5G27880,5,1,transcription_factor,C2H2
AT5G06170,0.23431690646929,ATSUC9,5,1,protein_coding,na
AT2G42000,0.23332194896768,AT2G42000,2,-1,protein_coding,na
AT3G61175,0.233204005248393,LCR52,3,-1,protein_coding,na
AT1G71520,0.232969877732174,AT1G71520,1,1,transcription_factor,AP2-EREBP
AT1G64130,0.232132266295404,AT1G64130,1,1,protein_coding,na
AT1G63060,0.231698168946005,AT1G63060,1,1,protein_coding,na
AT1G77980,0.231384685679823,AGL66,1,-1,transcription_factor,MADS
AT3G25716,0.230798810076718,AT3G25716,3,-1,protein_coding,na
AT4G35720,0.230713992137166,AT4G35720,4,1,protein_coding,na
AT1G56553,0.230054801790079,AT1G56553,1,1,protein_coding,na
AT4G32170,0.229996467169912,CYP96A2,4,1,protein_coding,na
AT1G03720,0.229538397135352,AT1G03720,1,-1,protein_coding,na
AT2G41415,0.229251107260608,AT2G41415,2,-1,protein_coding,na
AT4G30770,0.229087309442487,AT4G30770,4,-1,protein_coding,na
AT5G01860,0.228391985956525,AT5G01860,5,1,transcription_factor,C2H2
AT2G10550,0.228388229384723,AT2G10550,2,-1,protein_coding,na
AT3G42628,0.228388229384723,AT3G42628,3,-1,protein_coding,na
AT2G27315,0.228362533524072,AT2G27315,2,-1,protein_coding,na
AT2G06983,0.22734581956087,SCRL16,2,1,protein_coding,na
AT5G10590,0.227082737669045,AT5G10590,5,-1,protein_coding,na
AT4G36490,0.226896689539711,ATSFH12,4,1,protein_coding,na
AT3G53370,0.226298624824459,AT3G53370,3,-1,protein_coding,na
AT3G21940,0.226298395729778,AT3G21940,3,1,protein_coding,na
AT4G16050,0.226046708661829,AT4G16050,4,1,protein_coding,na
AT4G08028,0.225674555597318,AT4G08028,4,1,protein_coding,na
AT1G50990,0.224888778910723,AT1G50990,1,1,protein_coding,na
AT1G03020,0.224315315618641,AT1G03020,1,-1,protein_coding,na
AT2G13422,0.223975671331572,AT2G13422,2,1,protein_coding,na
AT3G55790,0.223707371310253,AT3G55790,3,1,protein_coding,na
AT5G17090,0.223359092782278,AT5G17090,5,-1,protein_coding,na
AT3G48205,0.223344656867344,AT3G48205,3,1,protein_coding,na
AT3G07820,0.223062008945512,AT3G07820,3,-1,protein_coding,na
AT3G07710,0.222448832272037,AT3G07710,3,-1,protein_coding,na
AT3G53140,0.221816533251694,AT3G53140,3,1,protein_coding,na
AT3G27980,0.221789258561691,AT3G27980,3,1,protein_coding,na
AT5G26690,0.221770400963843,AT5G26690,5,1,protein_coding,na
AT2G32020,0.221618508612109,AT2G32020,2,-1,protein_coding,na
AT2G31850,0.22100574200532,AT2G31850,2,1,protein_coding,na
AT3G46770,0.220892115219014,AT3G46770,3,1,transcription_factor,REM
AT1G71691,0.220595772946254,AT1G71691,1,-1,protein_coding,na
AT4G16095,0.219849312797892,AT4G16095,4,1,protein_coding,na
AT4G13960,0.219670213582616,AT4G13960,4,-1,protein_coding,na
AT2G45580,0.219366944470995,CYP76C3,2,-1,protein_coding,na
AT3G43550,0.219266983475196,AT3G43550,3,1,protein_coding,na
AT5G20340,0.219105615947696,BG5,5,1,protein_coding,na
AT5G26840,0.218611356446238,AT5G26840,5,-1,protein_coding,na
AT1G47885,0.218588536148634,AT1G47885,1,-1,protein_coding,na
AT1G61940,0.216787246022198,AtTLP4,1,-1,protein_coding,na
AT2G02800,0.216706371068833,APK2B,2,-1,protein_coding,na
AT5G07040,0.216681757194493,AT5G07040,5,1,transcription_factor,C3H
AT1G26795,0.216519089612006,AT1G26795,1,1,protein_coding,na
AT5G25030,0.216340982158998,AT5G25030,5,-1,protein_coding,na
AT1G26760,0.216090509371518,ATXR1,1,-1,protein_coding,na
AT3G42310,0.215655357253165,AT3G42310,3,1,protein_coding,na
AT1G23650,0.215602489549073,AT1G23650,1,-1,protein_coding,na
AT2G15318,0.214666524009303,AT2G15318,2,1,protein_coding,na
AT3G24890,0.214418037683078,VAMP728,3,1,protein_coding,na
AT1G67290,0.214112001805503,AT1G67290,1,-1,protein_coding,na
AT4G01595,0.213772138108993,AT4G01595,4,-1,protein_coding,na
AT4G15390,0.213531338291579,AT4G15390,4,-1,protein_coding,na
AT4G12090,0.213013945973912,AT4G12090,4,-1,protein_coding,na
AT5G37474,0.212949603571106,AT5G37474,5,-1,protein_coding,na
AT1G70440,0.212864549245761,SRO3,1,-1,protein_coding,na
AT4G09153,0.212449430622029,LCR36,4,1,protein_coding,na
AT4G10603,0.212052572123539,AT4G10603,4,1,protein_coding,na
AT4G18180,0.211698014538628,AT4G18180,4,1,protein_coding,na
AT5G15670,0.211560502739743,AT5G15670,5,1,protein_coding,na
AT5G26890,0.210978353071839,AT5G26890,5,1,protein_coding,na
AT2G44470,0.210545936925773,BGLU29,2,1,protein_coding,na
AT1G14120,0.210496889005961,AT1G14120,1,-1,protein_coding,na
AT1G58260,0.209602745326811,CYP79C2,1,1,protein_coding,na
AT3G20520,0.208841559491987,SVL3,3,1,protein_coding,na
AT5G19172,0.208188839186585,AT5G19172,5,-1,protein_coding,na
AT3G19140,0.208043732436031,DNF,3,-1,transcription_factor,C2H2
AT5G26050,0.20758022341914,AT5G26050,5,-1,protein_coding,na
AT5G28650,0.206820841986931,WRKY74,5,-1,transcription_factor,WRKY
AT3G15604,0.206596226367651,AT3G15604,3,-1,protein_coding,na
AT1G13755,0.206307088733572,AT1G13755,1,-1,protein_coding,na
AT2G32670,0.20630123621969,ATVAMP725,2,1,protein_coding,na
AT2G13640,0.206124912854936,AT2G13640,2,-1,protein_coding,na
AT2G46130,0.205502816007691,WRKY43,2,1,transcription_factor,WRKY
AT1G60750,0.205393011252571,AT1G60750,1,-1,protein_coding,na
AT4G11510,0.205114132311651,RALFL28,4,-1,protein_coding,na
AT3G20997,0.205054033175205,LCR55,3,-1,protein_coding,na
AT4G24974,0.204924795285261,AT4G24974,4,1,protein_coding,na
AT1G11970,0.20491821331519,AT1G11970,1,1,protein_coding,na
AT4G25380,0.203755568764202,SAP10,4,-1,protein_coding,na
AT3G46650,0.203708100966381,AT3G46650,3,-1,protein_coding,na
AT1G03510,0.203650592731524,AT1G03510,1,-1,protein_coding,na
AT5G09490,0.202944464626139,AT5G09490,5,-1,protein_coding,na
AT4G08270,0.202352884749887,AT4G08270,4,1,protein_coding,na
AT3G42880,0.201584595375188,AT3G42880,3,1,protein_coding,na
AT1G72910,0.201305643508032,AT1G72910,1,1,protein_coding,na
AT3G52330,0.200151857322033,AT3G52330,3,-1,protein_coding,na
AT4G19930,0.199930448446088,AT4G19930,4,1,protein_coding,na
AT5G39270,0.198120204637169,ATEXPA22,5,-1,protein_coding,na
AT3G54210,0.197294031577853,AT3G54210,3,-1,protein_coding,na
AT3G46520,0.196986604117888,ACT12,3,1,protein_coding,na
AT2G43600,0.196721705934068,AT2G43600,2,-1,protein_coding,na
AT5G24780,0.196278071275625,VSP1,5,-1,protein_coding,na
AT1G11684,0.196214082175285,AT1G11684,1,-1,protein_coding,na
AT3G46080,0.19595428161767,AT3G46080,3,-1,transcription_factor,C2H2
AT5G12910,0.195663385923674,AT5G12910,5,1,protein_coding,na
AT1G23680,0.19530139081999,AT1G23680,1,-1,protein_coding,na
AT2G28355,0.19522699765114,LCR5,2,1,protein_coding,na
AT1G75930,0.194975526185009,EXL6,1,1,protein_coding,na
AT5G11660,0.194184044756656,AT5G11660,5,1,protein_coding,na
AT4G15250,0.193775943620997,AT4G15250,4,-1,transcription_factor,C2C2-CO-like
AT3G46230,0.193141463205909,ATHSP17.4,3,-1,protein_coding,na
AT5G10210,0.192903861176317,AT5G10210,5,1,protein_coding,na
AT1G75890,0.19288168379068,AT1G75890,1,1,protein_coding,na
AT3G42060,0.192756602556366,AT3G42060,3,-1,protein_coding,na
AT1G23037,0.192549520887811,AT1G23037,1,1,protein_coding,na
AT3G54240,0.19243345646182,AT3G54240,3,1,protein_coding,na
AT4G39745,0.19242092484026,AT4G39745,4,1,protein_coding,na
AT1G62914,0.191978482617228,AT1G62914,1,1,protein_coding,na
AT1G11470,0.191757804897319,AT1G11470,1,-1,protein_coding,na
AT5G37250,0.191693499589183,AT5G37250,5,1,protein_coding,na
AT3G02310,0.191686446763324,SEPA2,3,-1,transcription_factor,MADS
AT1G68750,0.191644897646853,ATPPC4,1,-1,protein_coding,na
AT5G35732,0.191572057291681,AT5G35732,5,1,protein_coding,na
AT2G31141,0.191167103968831,AT2G31141,2,-1,protein_coding,na
AT1G11510,0.191080465473591,AT1G11510,1,-1,transcription_factor,GeBP
AT2G16580,0.191016292274067,AT2G16580,2,-1,protein_coding,na
AT5G38390,0.19094395194047,AT5G38390,5,1,protein_coding,na
AT1G60985,0.190862807241769,SCRL6,1,1,protein_coding,na
AT1G36640,0.19080363675627,AT1G36640,1,-1,protein_coding,na
AT5G18080,0.190411403811865,AT5G18080,5,1,protein_coding,na
AT3G62340,0.190232884061925,WRKY68,3,-1,transcription_factor,WRKY
AT4G37030,0.189956170680371,AT4G37030,4,1,protein_coding,na
AT5G05060,0.189760260410771,AT5G05060,5,-1,protein_coding,na
AT1G70270,0.189705943186707,AT1G70270,1,1,protein_coding,na
AT3G09290,0.189430569940468,TAC1,3,1,transcription_factor,C2H2
AT3G46750,0.189019316272556,AT3G46750,3,1,protein_coding,na
AT2G16220,0.188877319429589,AT2G16220,2,-1,protein_coding,na
AT5G37200,0.188810013324967,AT5G37200,5,1,protein_coding,na
AT2G27880,0.188606296839108,AGO5,2,1,protein_coding,na
AT5G38330,0.18850194875295,LCR80,5,1,protein_coding,na
AT4G10250,0.188491803773037,ATHSP22.0,4,1,protein_coding,na
AT5G14345,0.187297178115146,ENODL21,5,-1,protein_coding,na
AT4G18290,0.187265516690948,KAT2,4,1,protein_coding,na
AT2G20700,0.187218844876683,LLG2,2,-1,protein_coding,na
AT3G58240,0.186934962447741,AT3G58240,3,-1,protein_coding,na
AT5G20430,0.186673007516761,AT5G20430,5,1,protein_coding,na
AT3G45910,0.18656659857176,AT3G45910,3,-1,protein_coding,na
AT4G10010,0.186518246458681,AT4G10010,4,-1,protein_coding,na
AT5G05950,0.186332715095806,MEE60,5,1,protein_coding,na
AT1G67830,0.1861319386116,ATFXG1,1,-1,protein_coding,na
AT2G34700,0.185572617041799,AT2G34700,2,-1,protein_coding,na
AT1G60815,0.185551546475835,RALFL7,1,1,protein_coding,na
AT1G31760,0.185161883865607,AT1G31760,1,-1,protein_coding,na
AT1G59730,0.185030329040275,ATH7,1,-1,protein_coding,na
AT5G38790,0.185011211555699,AT5G38790,5,1,protein_coding,na
AT4G27790,0.184390487388166,AT4G27790,4,1,protein_coding,na
AT1G03660,0.184323829964916,AT1G03660,1,-1,protein_coding,na
AT5G35945,0.184084242476303,AT5G35945,5,1,protein_coding,na
AT1G28306,0.182654365833063,AT1G28306,1,-1,protein_coding,na
AT5G22930,0.18259895454779,AT5G22930,5,-1,protein_coding,na
AT3G62920,0.182359906977306,AT3G62920,3,1,protein_coding,na
AT3G60760,0.181643457116538,AT3G60760,3,-1,protein_coding,na
AT1G27670,0.181419512457376,AT1G27670,1,-1,protein_coding,na
AT5G05120,0.181396962934732,AT5G05120,5,1,transcription_factor,C2H2
AT1G12070,0.180957781867172,AT1G12070,1,-1,protein_coding,na
AT3G18700,0.180703318118627,AT3G18700,3,-1,protein_coding,na
AT5G40120,0.180507752544162,AGL76,5,1,transcription_factor,MADS
AT1G80200,0.179841180215476,AT1G80200,1,1,protein_coding,na
AT1G09665,0.179631014498189,AT1G09665,1,1,protein_coding,na
AT1G33220,0.179313260094511,AT1G33220,1,1,protein_coding,na
AT4G23360,0.179240986958412,AT4G23360,4,-1,protein_coding,na
AT4G34810,0.179179037167447,AT4G34810,4,1,protein_coding,na
AT2G36650,0.17915012823175,AT2G36650,2,1,protein_coding,na
AT1G07660,0.178957621793798,AT1G07660,1,1,protein_coding,na
AT2G42980,0.178785513270003,AT2G42980,2,-1,protein_coding,na
AT3G29140,0.178744951910178,AT3G29140,3,1,protein_coding,na
AT4G09740,0.178668447659879,AtGH9B14,4,-1,protein_coding,na
AT5G12060,0.177953633021373,AT5G12060,5,-1,protein_coding,na
AT1G61280,0.177886667894687,AT1G61280,1,1,protein_coding,na
AT3G02440,0.17783800247549,TBL20,3,-1,protein_coding,na
AT1G65680,0.177191351136224,ATEXPB2,1,1,protein_coding,na
AT3G28490,0.17700254916998,AT3G28490,3,-1,protein_coding,na
AT5G26640,0.176384060097746,AT5G26640,5,-1,protein_coding,na
AT2G07827,0.175669328202607,AT2G07827,2,1,protein_coding,na
AT2G20870,0.175434883095226,AT2G20870,2,-1,protein_coding,na
AT4G09360,0.175341348395432,AT4G09360,4,1,protein_coding,na
AT3G49305,0.175133702306933,AT3G49305,3,-1,protein_coding,na
AT1G23147,0.17512136627882,RALFL3,1,1,protein_coding,na
AT4G26350,0.174983408341507,AT4G26350,4,1,protein_coding,na
AT2G04115,0.174836488428784,AT2G04115,2,1,protein_coding,na
AT2G38900,0.17468598820338,AT2G38900,2,1,protein_coding,na
AT1G28305,0.174601030149806,AT1G28305,1,-1,protein_coding,na
AT1G72110,0.174082370756929,AT1G72110,1,-1,protein_coding,na
AT4G21320,0.173549150964086,HSA32,4,1,protein_coding,na
AT5G38378,0.173447913756567,AT5G38378,5,1,protein_coding,na
AT2G35310,0.173206646607977,AT2G35310,2,1,protein_coding,na
AT2G38390,0.173205332130376,AT2G38390,2,1,protein_coding,na
AT1G75580,0.173027885919621,AT1G75580,1,1,protein_coding,na
AT3G13630,0.172794977392333,AT3G13630,3,1,protein_coding,na
AT4G12150,0.172161232438125,AT4G12150,4,-1,protein_coding,na
AT3G07005,0.172092529494466,LCR43,3,1,protein_coding,na
AT4G01000,0.172035127051522,AT4G01000,4,-1,protein_coding,na
AT5G37730,0.171770324730999,AT5G37730,5,-1,protein_coding,na
AT4G13240,0.171604706687374,ATROPGEF9,4,1,protein_coding,na
AT4G10210,0.1715284952375,AT4G10210,4,1,protein_coding,na
AT2G22930,0.170658173787336,AT2G22930,2,1,protein_coding,na
AT3G29152,0.170518024772184,AT3G29152,3,-1,protein_coding,na
AT1G01280,0.170443346058308,CYP703A2,1,1,protein_coding,na
AT2G47280,0.170418703800965,AT2G47280,2,1,protein_coding,na
AT5G43110,0.170228936133657,APUM14,5,1,protein_coding,na
AT3G13400,0.170083681474036,sks13,3,1,protein_coding,na
AT5G41765,0.169524375123163,AT5G41765,5,-1,protein_coding,na
AT4G38500,0.168831484210475,AT4G38500,4,1,protein_coding,na
AT5G28820,0.16850690572898,AT5G28820,5,1,protein_coding,na
AT4G12490,0.168493731023065,AT4G12490,4,-1,protein_coding,na
AT1G04890,0.168280557932941,AT1G04890,1,-1,protein_coding,na
AT1G23465,0.167956695014623,AT1G23465,1,1,protein_coding,na
AT4G17215,0.167953055982189,AT4G17215,4,1,protein_coding,na
AT3G21170,0.167092659971498,AT3G21170,3,1,protein_coding,na
AT1G69940,0.16697227137017,ATPPME1,1,-1,protein_coding,na
AT1G60986,0.166580804568759,SCRL4,1,1,protein_coding,na
AT1G64195,0.166380152715483,AT1G64195,1,-1,protein_coding,na
AT1G77170,0.16599519415881,AT1G77170,1,-1,protein_coding,na
AT1G29780,0.165927058093624,AT1G29780,1,1,protein_coding,na
AT3G12145,0.165853295788999,FLR1,3,-1,protein_coding,na
AT5G23903,0.165717857362507,AT5G23903,5,1,protein_coding,na
AT4G02250,0.165597691558943,AT4G02250,4,1,protein_coding,na
AT5G27870,0.165338228513939,AT5G27870,5,-1,protein_coding,na
AT4G20200,0.164803572863793,AT4G20200,4,-1,protein_coding,na
AT1G73300,0.164797728297984,scpl2,1,-1,protein_coding,na
AT5G42290,0.16475180794691,AT5G42290,5,1,protein_coding,na
AT1G54400,0.164649380130131,AT1G54400,1,1,protein_coding,na
AT2G13510,0.164421461705317,AT2G13510,2,-1,protein_coding,na
AT4G04080,0.164349473910272,ISU3,4,1,protein_coding,na
AT3G12410,0.164310915250152,AT3G12410,3,-1,protein_coding,na
AT3G43840,0.164188400739032,AT3G43840,3,1,protein_coding,na
AT2G31980,0.164102485670632,AtCYS2,2,-1,protein_coding,na
AT1G07190,0.164088019436973,AT1G07190,1,1,protein_coding,na
AT1G17790,0.163840473874972,AT1G17790,1,-1,protein_coding,na
AT2G07040,0.163769285111913,ATPRK2A,2,1,protein_coding,na
AT1G51410,0.163646594902884,AT1G51410,1,1,protein_coding,na
AT4G32240,0.163643092721842,AT4G32240,4,1,protein_coding,na
AT1G31530,0.163494398400688,AT1G31530,1,-1,protein_coding,na
AT1G66360,0.163465302245956,AT1G66360,1,1,protein_coding,na
AT2G44010,0.163440201318408,AT2G44010,2,1,protein_coding,na
AT3G57250,0.163302534435062,AT3G57250,3,1,protein_coding,na
AT1G10980,0.163210054366613,AT1G10980,1,-1,protein_coding,na
AT2G04045,0.162619297479644,AT2G04045,2,1,protein_coding,na
AT1G10250,0.162498848411263,AT1G10250,1,-1,protein_coding,na
AT3G11000,0.162448804790106,AT3G11000,3,1,protein_coding,na
AT1G65480,0.162240564389667,FT,1,1,protein_coding,na
AT1G31630,0.162089437423251,AGL86,1,-1,transcription_factor,MADS
AT2G37740,0.161973789745297,ATZFP10,2,-1,transcription_factor,C2H2
AT3G28810,0.161897342257829,AT3G28810,3,-1,protein_coding,na
AT1G72660,0.161634746895965,AT1G72660,1,1,protein_coding,na
AT5G06755,0.161311817706883,AT5G06755,5,-1,protein_coding,na
AT2G01530,0.161066487508429,MLP329,2,1,protein_coding,na
AT2G20825,0.160991858953374,ULT2,2,-1,protein_coding,na
AT1G68800,0.160587825906082,BRC2,1,-1,transcription_factor,TCP
AT2G17043,0.160493672937038,AT2G17043,2,1,protein_coding,na
AT2G20613,0.160448175705694,AT2G20613,2,-1,protein_coding,na
AT4G08700,0.160110304616865,ATPUP13,4,-1,protein_coding,na
AT1G77093,0.159204979463373,AT1G77093,1,1,protein_coding,na
AT4G32930,0.158835350226193,AT4G32930,4,1,protein_coding,na
AT5G04640,0.158588473407136,AGL99,5,1,transcription_factor,MADS
AT2G16040,0.158513737699855,AT2G16040,2,1,protein_coding,na
AT5G38800,0.157996848357474,AtbZIP43,5,-1,transcription_factor,bZIP
AT1G56385,0.157565294478196,AT1G56385,1,-1,protein_coding,na
AT3G09530,0.157371470573823,ATEXO70H3,3,1,protein_coding,na
AT2G25344,0.157121871268922,LCR14,2,1,protein_coding,na
AT1G55570,0.156906602341983,sks12,1,1,protein_coding,na
AT3G27331,0.156164259001696,AT3G27331,3,1,protein_coding,na
AT1G24000,0.15599557176591,AT1G24000,1,-1,protein_coding,na
AT2G40560,0.155980865968292,AT2G40560,2,-1,protein_coding,na
AT1G71330,0.155900499039168,ATNAP5,1,-1,protein_coding,na
AT3G06985,0.15589484519379,LCR44,3,1,protein_coding,na
AT1G07460,0.155506408146608,AT1G07460,1,1,protein_coding,na
AT3G25010,0.154659126099,AtRLP41,3,-1,protein_coding,na
AT1G27990,0.154490964904192,AT1G27990,1,-1,protein_coding,na
