GeneID,gene.rank.h,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT4G33820,20.9049192707011,AT4G33820,4,-1,protein_coding,na
AT3G22700,20.8623626797791,AT3G22700,3,-1,protein_coding,na
AT3G55890,20.8543083875124,AT3G55890,3,1,protein_coding,na
AT3G47130,20.8538238565648,AT3G47130,3,1,protein_coding,na
AT4G22105,20.8433782977619,SCRL26,4,-1,protein_coding,na
AT5G39330,20.8412789996077,AT5G39330,5,1,protein_coding,na
AT4G25800,20.8288529178574,CBP60D,4,1,protein_coding,na
AT1G32900,20.8235237681207,GBSS1,1,-1,protein_coding,na
AT3G27710,20.8194511936139,ARI3,3,1,protein_coding,na
AT3G09470,20.7995659814574,AT3G09470,3,-1,protein_coding,na
AT1G69010,20.7972675501064,BIM2,1,1,transcription_factor,bHLH
AT1G77810,20.7773933385859,AT1G77810,1,-1,protein_coding,na
AT2G20510,20.7715609823486,ATTIM44-1,2,-1,protein_coding,na
AT5G01480,20.7459498364972,AT5G01480,5,1,protein_coding,na
AT1G06030,20.7415238320106,AT1G06030,1,1,protein_coding,na
AT1G74650,20.7404622384312,ATY13,1,1,transcription_factor,MYB
AT2G40910,20.7378950243578,AT2G40910,2,-1,protein_coding,na
AT4G25760,20.7358157317075,GDU2,4,1,protein_coding,na
AT1G10090,20.7322712304617,AT1G10090,1,-1,protein_coding,na
AT2G31590,20.729014765157,AT2G31590,2,-1,protein_coding,na
AT1G34460,20.7241743410069,CYCB1;5,1,1,protein_coding,na
AT4G30240,20.6891209269001,AT4G30240,4,-1,protein_coding,na
AT3G29760,20.6759145979815,AT3G29760,3,-1,protein_coding,na
AT5G42050,20.674504251452,AT5G42050,5,1,protein_coding,na
AT3G48100,20.6693188004553,ARR5,3,-1,transcription_factor,ARR-B
AT3G20310,20.6602405617784,ERF7,3,-1,transcription_factor,AP2-EREBP
AT2G36610,20.6536785727031,ATHB-22,2,1,transcription_factor,Homeobox
AT4G00050,20.6205136122498,UNE10,4,1,transcription_factor,bHLH
AT1G18330,20.6163609367786,RVE7,1,-1,transcription_factor,MYB-related
AT3G48840,20.6098931472275,AT3G48840,3,-1,protein_coding,na
AT1G04650,20.603989177047,AT1G04650,1,-1,protein_coding,na
AT1G09220,20.599183361034,PCMP-E25,1,-1,protein_coding,na
AT3G29633,20.5688443242438,AT3G29633,3,-1,protein_coding,na
AT5G17830,20.5681175741715,AT5G17830,5,1,protein_coding,na
AT1G22670,20.5285848621166,RMR3,1,-1,transcription_factor,C3H
AT4G31630,20.5089285652449,REM4,4,-1,transcription_factor,REM
AT1G19200,20.5068132429295,AT1G19200,1,-1,protein_coding,na
AT1G03980,20.5042063998327,ATPCS2,1,-1,protein_coding,na
AT1G42470,20.4945574767318,AT1G42470,1,1,protein_coding,na
AT1G27610,20.483486902231,AT1G27610,1,-1,protein_coding,na
AT2G34370,20.4798499761871,PCMP-H25,2,1,protein_coding,na
AT3G62950,20.4703495935646,GRXC11,3,1,protein_coding,na
AT1G30810,20.4676303446353,JMJ18,1,-1,transcription_factor,JUMONJI
AT1G61410,20.4626094737031,AT1G61410,1,-1,protein_coding,na
AT3G14205,20.4503507052513,SAC2,3,-1,protein_coding,na
AT3G06630,20.4481270957919,AT3G06630,3,-1,protein_coding,na
AT2G35345,20.4425820960555,AT2G35345,2,-1,protein_coding,na
AT4G11700,20.4292592252044,AT4G11700,4,-1,protein_coding,na
AT1G05770,20.4219567479243,JAL2,1,-1,protein_coding,na
AT1G01580,20.4123133630321,FRO2,1,1,protein_coding,na
AT1G03240,20.4094222869351,AT1G03240,1,-1,protein_coding,na
AT1G52315,20.4085462143314,AT1G52315,1,1,protein_coding,na
AT3G12770,20.4003642191635,PCMP-H43,3,-1,protein_coding,na
AT3G11840,20.4002316900657,PUB24,3,-1,protein_coding,na
AT1G15885,20.3883107018862,AT1G15885,1,1,protein_coding,na
AT4G29230,20.3750927730236,anac075,4,1,protein_coding,na
AT4G23450,20.3704465459246,AIRP1,4,-1,transcription_factor,C3H
AT3G47030,20.347047902203,AT3G47030,3,1,protein_coding,na
AT5G41300,20.3406276029697,CRRSP59,5,1,protein_coding,na
AT2G38890,20.3333215917471,AT2G38890,2,1,protein_coding,na
AT2G47870,20.3249848192348,GRXC12,2,1,protein_coding,na
AT4G38092,20.3093684656452,AT4G38092,4,1,protein_coding,na
AT5G37410,20.302619245687,AT5G37410,5,1,protein_coding,na
AT1G62000,20.2946582943734,AT1G62000,1,1,protein_coding,na
AT1G78280,20.2887976016922,AT1G78280,1,1,protein_coding,na
AT4G02075,20.2845689938343,PIT1,4,-1,protein_coding,na
AT5G25920,20.2827803928798,AT5G25920,5,-1,protein_coding,na
AT5G37250,20.2812709858966,AT5G37250,5,1,protein_coding,na
AT5G42965,20.2735223354887,AT5G42965,5,1,protein_coding,na
AT5G11290,20.2685419033877,AT5G11290,5,1,protein_coding,na
AT1G49720,20.2661200676004,ABF1,1,1,transcription_factor,bZIP
AT4G27820,20.2568389445629,BGLU9,4,-1,protein_coding,na
AT1G64820,20.2391234728358,DTX7,1,1,protein_coding,na
AT2G30360,20.2323104302495,CIPK11,2,-1,protein_coding,na
AT1G67790,20.2237981513706,SEOC,1,-1,protein_coding,na
AT3G14590,20.2211484999719,NTMC2TYPE6.2,3,-1,protein_coding,na
AT1G56060,20.2173489892853,AT1G56060,1,-1,protein_coding,na
AT2G23985,20.2091297782431,AT2G23985,2,1,protein_coding,na
AT1G62720,20.2054182060513,AT1G62720,1,1,protein_coding,na
AT1G68450,20.195148710123,VQ8,1,-1,protein_coding,na
AT3G55650,20.1943793234941,AT3G55650,3,1,protein_coding,na
AT5G06230,20.1887234242717,TBL9,5,-1,protein_coding,na
AT4G23870,20.1811119875661,AT4G23870,4,1,protein_coding,na
AT2G38920,20.1719941802908,RF178,2,-1,protein_coding,na
AT5G02810,20.1547850607288,APRR7,5,-1,protein_coding,na
AT1G19850,20.1545191141069,ARF5,1,1,transcription_factor,ARF
AT3G30580,20.1439485372836,AT3G30580,3,-1,protein_coding,na
AT3G63380,20.1431770649516,ACA12,3,-1,protein_coding,na
AT3G52350,20.1259992541452,AT3G52350,3,-1,protein_coding,na
AT4G11310,20.1242186764203,RDL4,4,1,protein_coding,na
AT1G70420,20.1241989333033,AT1G70420,1,-1,protein_coding,na
AT2G44500,20.1207940068909,OFUT20,2,1,protein_coding,na
AT2G38152,20.1185581328467,AT2G38152,2,-1,protein_coding,na
AT5G04080,20.118276897118,AT5G04080,5,1,protein_coding,na
AT1G61820,20.1173648062357,BGLU46,1,1,protein_coding,na
AT2G13660,20.114797104436,AT2G13660,2,-1,protein_coding,na
AT4G04960,20.1078429357922,LECRK71,4,1,protein_coding,na
AT2G32390,20.1030961194603,GLR3.5,2,-1,protein_coding,na
AT3G28850,20.0976952940282,AT3G28850,3,1,protein_coding,na
AT4G38060,20.09000113349,AT4G38060,4,-1,protein_coding,na
AT2G43865,20.0751311516153,AT2G43865,2,-1,protein_coding,na
AT1G08800,20.0717048042591,MYOB1,1,-1,protein_coding,na
AT5G01100,20.0689096652608,FRB1,5,-1,protein_coding,na
AT2G29410,20.061067550116,MTPB,2,1,protein_coding,na
AT3G22961,20.0600229149373,AT3G22961,3,1,protein_coding,na
AT1G75600,20.0578778529719,AT1G75600,1,1,protein_coding,na
AT5G22530,20.0457600226416,AT5G22530,5,1,protein_coding,na
AT3G12910,20.0381840837079,AT3G12910,3,1,protein_coding,na
AT4G01920,20.0196481422788,AT4G01920,4,-1,protein_coding,na
AT5G37240,19.9986955590135,AT5G37240,5,-1,protein_coding,na
AT1G01700,19.9875011969979,ATROPGEF2,1,-1,protein_coding,na
AT2G30250,19.9786665939775,WRKY25,2,-1,transcription_factor,WRKY
AT3G14050,19.9583964219371,RSH2,3,-1,protein_coding,na
AT4G24204,19.9543526969909,AT4G24204,4,-1,protein_coding,na
AT4G15070,19.9357808155168,AT4G15070,4,-1,protein_coding,na
AT1G22280,19.931771470341,PAPP2C,1,1,protein_coding,na
AT5G24040,19.9199052175178,AT5G24040,5,-1,protein_coding,na
AT5G43175,19.9100062227964,BHLH139,5,1,transcription_factor,bHLH
AT4G11070,19.8917245239799,WRKY41,4,1,transcription_factor,WRKY
AT3G28640,19.8851472904622,PCMP-E79,3,-1,protein_coding,na
AT1G80080,19.8665505349122,TMM,1,-1,protein_coding,na
AT3G27070,19.8571720498127,TOM20-1,3,-1,protein_coding,na
AT4G34330,19.850755747297,AT4G34330,4,1,protein_coding,na
AT3G03750,19.8319395214665,SUVR3,3,1,protein_coding,na
AT4G33240,19.8266389017583,FAB1A,4,-1,protein_coding,na
AT5G02680,19.8231514298483,AT5G02680,5,1,protein_coding,na
AT1G79800,19.8217400208925,ENODL7,1,1,protein_coding,na
AT5G23320,19.8172849064886,ATSTE14,5,1,protein_coding,na
AT1G24210,19.8127666309798,AT1G24210,1,-1,protein_coding,na
AT3G02800,19.8068961654453,AT3G02800,3,-1,protein_coding,na
AT1G60930,19.7885585512882,RECQL4B,1,-1,nontranslating_CDS,na
AT5G01550,19.7866658065886,LECRKA4.2,5,-1,protein_coding,na
AT4G09649,19.7865517347189,AT4G09649,4,-1,protein_coding,na
AT4G08874,19.7830107778512,AT4G08874,4,-1,protein_coding,na
AT3G55950,19.7784478445624,CCR3,3,-1,protein_coding,na
AT1G21320,19.7718264849181,NSRB,1,-1,protein_coding,na
AT4G21940,19.7519257903197,CPK15,4,1,protein_coding,na
AT5G08070,19.7431661032601,TCP17,5,1,transcription_factor,TCP
AT2G15760,19.6928374935719,AT2G15760,2,-1,protein_coding,na
AT3G46130,19.6820291197845,ATMYB48,3,1,transcription_factor,MYB
AT2G32470,19.6768245505056,AT2G32470,2,1,protein_coding,na
AT1G02440,19.6699867944617,ATARFD1A,1,-1,protein_coding,na
AT2G31945,19.6696602488594,AT2G31945,2,1,protein_coding,na
AT1G62262,19.6660100973094,SLAH4,1,-1,protein_coding,na
AT1G71030,19.6657499137376,ATMYBL2,1,-1,transcription_factor,MYB-related
AT3G10680,19.6629258351188,AT3G10680,3,1,protein_coding,na
AT4G22710,19.6397918480268,CYP706A2,4,1,protein_coding,na
AT5G35926,19.6344303074496,AT5G35926,5,1,protein_coding,na
AT4G18160,19.6236106883813,TPK3,4,1,protein_coding,na
AT3G15830,19.6178147937454,AT3G15830,3,1,protein_coding,na
AT3G05935,19.6121148223046,AT3G05935,3,-1,protein_coding,na
AT5G62470,19.5977748517991,MYB96,5,-1,transcription_factor,MYB
AT2G45760,19.5955241970447,BAP2,2,-1,protein_coding,na
AT1G65340,19.5945337823725,CYP96A3,1,-1,protein_coding,na
AT5G17460,19.5887742071261,AT5G17460,5,-1,protein_coding,na
AT1G07175,19.5864085653313,AT1G07175,1,1,protein_coding,na
AT2G41451,19.5827831016667,AT2G41451,2,1,protein_coding,na
AT3G50380,19.578091057127,AT3G50380,3,-1,protein_coding,na
AT1G75410,19.5742929082306,BLH3,1,-1,transcription_factor,Homeobox
AT4G20860,19.5685519775907,FAD-OXR,4,1,protein_coding,na
AT2G23550,19.5665861356712,ATMES6,2,-1,protein_coding,na
AT4G28290,19.5636752518028,AT4G28290,4,-1,protein_coding,na
AT3G19260,19.5630010222013,LAG2,3,-1,protein_coding,na
AT3G19190,19.5590768145282,ATG2,3,1,protein_coding,na
AT1G43680,19.5565302271439,AT1G43680,1,1,protein_coding,na
AT5G17580,19.5545710213127,AT5G17580,5,1,protein_coding,na
AT2G26600,19.5478110588352,AT2G26600,2,1,protein_coding,na
AT2G35980,19.5466406041245,NHL10,2,1,protein_coding,na
AT4G07940,19.536172214781,AT4G07940,4,1,protein_coding,na
AT4G17615,19.5294040911589,CBL1,4,1,protein_coding,na
AT3G21380,19.5277885667266,JAL36,3,1,protein_coding,na
AT1G01150,19.5174098633842,AT1G01150,1,-1,protein_coding,na
AT3G60580,19.51594117535,ZAT9,3,1,transcription_factor,C2H2
AT1G03740,19.5099157638367,AT1G03740,1,1,protein_coding,na
AT1G12855,19.5066595538905,AT1G12855,1,1,protein_coding,na
AT1G62914,19.4991889147051,AT1G62914,1,1,protein_coding,na
AT5G66940,19.4941844945566,DOF5.8,5,-1,transcription_factor,C2C2-Dof
AT2G31470,19.4924820106763,DOR,2,-1,protein_coding,na
AT2G18700,19.4916228811909,TPS11,2,1,protein_coding,na
AT1G53430,19.4903743899456,AT1G53430,1,1,protein_coding,na
AT2G35710,19.4897194504328,PGSIP8,2,-1,protein_coding,na
AT5G07910,19.4877575098408,AT5G07910,5,-1,protein_coding,na
AT1G07485,19.4872444025742,AT1G07485,1,1,protein_coding,na
AT1G20640,19.4821666985164,NLP4,1,1,transcription_factor,NLP
AT4G37260,19.4726705675167,MYB73,4,1,transcription_factor,MYB
AT3G07520,19.4715303017875,GLR1.4,3,-1,protein_coding,na
AT1G67900,19.468510142999,AT1G67900,1,1,protein_coding,na
AT2G34530,19.4655449490908,AT2G34530,2,-1,protein_coding,na
AT5G04110,19.4544931380811,GYRB3,5,-1,protein_coding,na
AT2G39480,19.4473136419678,ABCB6,2,-1,protein_coding,na
AT1G63570,19.4080519611559,AT1G63570,1,1,protein_coding,na
AT1G15772,19.4019928993905,AT1G15772,1,-1,protein_coding,na
AT1G17240,19.4014569497808,AtRLP2,1,-1,protein_coding,na
AT5G20150,19.3996703898473,SPX1,5,1,protein_coding,na
AT2G26940,19.3905513042995,AT2G26940,2,-1,transcription_factor,C2H2
AT2G43850,19.3743995691626,ILK1,2,-1,protein_coding,na
AT1G19180,19.3668045793713,TIFY10A,1,1,protein_coding,na
AT3G54520,19.3514200318195,AT3G54520,3,-1,protein_coding,na
AT1G23480,19.3501508182562,CSLA3,1,1,protein_coding,na
AT3G60400,19.3445090784009,MTERF18,3,1,protein_coding,na
AT3G05600,19.3438313182108,AT3G05600,3,-1,protein_coding,na
AT3G05340,19.3436763688109,PCMP-E83,3,-1,protein_coding,na
AT4G03600,19.34342169388,AT4G03600,4,-1,protein_coding,na
AT3G46680,19.325761689794,UGT76E6,3,-1,protein_coding,na
AT3G17690,19.3254814297225,CNGC19,3,1,protein_coding,na
AT5G42250,19.3236201274143,AT5G42250,5,1,protein_coding,na
AT2G20620,19.32143757875,AT2G20620,2,-1,protein_coding,na
AT2G17550,19.321360495466,AT2G17550,2,-1,protein_coding,na
AT3G56000,19.3210724509192,CSLA14,3,-1,protein_coding,na
AT3G09020,19.3195181928443,AT3G09020,3,1,protein_coding,na
AT1G61230,19.3180824584274,AT1G61230,1,1,protein_coding,na
AT4G00770,19.3137817341554,AT4G00770,4,1,protein_coding,na
AT2G31830,19.2993407803059,AT2G31830,2,-1,protein_coding,na
AT1G80160,19.2983673878345,AT1G80160,1,1,protein_coding,na
AT3G45440,19.2890597889759,AT3G45440,3,-1,protein_coding,na
AT1G72860,19.2858715079708,AT1G72860,1,-1,protein_coding,na
AT2G02350,19.2831864689456,SKIP3,2,-1,protein_coding,na
AT4G30210,19.2777091552437,ATR2,4,1,protein_coding,na
AT2G22850,19.2742420156641,AtbZIP6,2,-1,transcription_factor,bZIP
AT1G10060,19.2572211875451,ATBCAT-1,1,1,protein_coding,na
AT1G43770,19.2566844380872,AT1G43770,1,1,protein_coding,na
AT2G22590,19.2555105625483,UGT91A1,2,1,protein_coding,na
AT2G23770,19.2539668550888,LYK4,2,-1,protein_coding,na
AT5G25050,19.2528154859092,AT5G25050,5,1,protein_coding,na
AT2G42370,19.2509701111536,AT2G42370,2,1,protein_coding,na
AT3G16350,19.2493342114512,AT3G16350,3,1,transcription_factor,MYB-related
AT4G03480,19.2456811092727,AT4G03480,4,-1,protein_coding,na
AT2G10440,19.2368176600992,MED15C,2,-1,protein_coding,na
AT5G14930,19.2288735992308,SAG101,5,1,protein_coding,na
AT5G11870,19.228591638555,AT5G11870,5,1,protein_coding,na
AT5G26250,19.2186380137973,STP8,5,1,protein_coding,na
AT5G28520,19.2177743059772,JAL40,5,1,protein_coding,na
AT1G61140,19.2041393194967,EDA16,1,-1,protein_coding,na
AT5G17850,19.2035163527777,CCX2,5,1,protein_coding,na
AT4G11110,19.2021277688378,SPA2,4,1,protein_coding,na
AT5G18370,19.1919788846734,AT5G18370,5,-1,protein_coding,na
AT1G09940,19.1877459218976,HEMA2,1,-1,protein_coding,na
AT2G29720,19.1848359947775,CTF2B,2,-1,protein_coding,na
AT1G71697,19.1685270102976,CK1,1,1,protein_coding,na
AT5G23510,19.1669074313692,AT5G23510,5,1,protein_coding,na
AT4G30280,19.1616393022652,XTH18,4,-1,protein_coding,na
AT5G10260,19.14814044855,RABH1E,5,1,protein_coding,na
AT4G37860,19.1416598735302,AT4G37860,4,-1,protein_coding,na
AT1G55475,19.1366483768418,AT1G55475,1,1,protein_coding,na
AT4G01595,19.1353197864215,AT4G01595,4,-1,protein_coding,na
AT4G18240,19.1346442341858,SS4,4,1,protein_coding,na
AT4G09012,19.1274052386312,AT4G09012,4,-1,protein_coding,na
AT1G72980,19.1270685282732,LBD7,1,-1,protein_coding,na
AT4G26330,19.1158929023392,UNE17,4,1,protein_coding,na
AT1G19720,19.100302104299,DYW7,1,-1,protein_coding,na
AT3G27940,19.0910784739972,LBD26,3,1,protein_coding,na
AT1G48120,19.0891271314648,MAIL3,1,-1,protein_coding,na
AT4G24410,19.0696300779367,AT4G24410,4,-1,protein_coding,na
AT2G22880,19.0673988260836,AT2G22880,2,-1,protein_coding,na
AT2G17525,19.0658575522403,AT2G17525,2,1,protein_coding,na
AT4G05470,19.0433331669373,AT4G05470,4,-1,protein_coding,na
AT3G16020,19.0324535270903,AT3G16020,3,1,protein_coding,na
AT2G34600,19.0254180013798,TIFY 5B,2,1,protein_coding,na
AT1G67050,19.0223502717691,AT1G67050,1,-1,protein_coding,na
AT2G29950,19.0190755475342,EFL1,2,1,protein_coding,na
AT4G34990,19.0117222591402,MYB32,4,-1,transcription_factor,MYB
AT1G02950,19.0046060433176,ATGSTF4,1,-1,protein_coding,na
AT5G15250,18.9995943949356,FTSH6,5,-1,protein_coding,na
AT1G72000,18.9955934271324,INVF,1,1,protein_coding,na
AT1G19070,18.9951971108489,AT1G19070,1,1,protein_coding,na
AT3G11150,18.9830560867153,AT3G11150,3,-1,protein_coding,na
AT3G61970,18.9750306406141,NGA2,3,1,transcription_factor,RAV
AT4G18600,18.9681417160805,WAVE5,4,-1,protein_coding,na
AT1G28230,18.9673115237378,PUP1,1,-1,protein_coding,na
AT4G05170,18.9636879177042,AT4G05170,4,-1,transcription_factor,bHLH
AT3G43930,18.9559579899456,AT3G43930,3,-1,protein_coding,na
AT3G46080,18.9489023355301,ZAT8,3,-1,transcription_factor,C2H2
AT4G24860,18.9480352981614,AT4G24860,4,-1,protein_coding,na
AT4G26740,18.9449048845507,PXG1,4,-1,protein_coding,na
AT2G17290,18.9414196919019,CPK6,2,1,protein_coding,na
AT5G04040,18.9368922248414,SDP1,5,1,protein_coding,na
AT1G74580,18.935374565042,AT1G74580,1,1,protein_coding,na
AT1G45248,18.9336420062062,AT1G45248,1,-1,protein_coding,na
AT1G44090,18.9328189150016,GA20OX5,1,-1,protein_coding,na
AT4G31550,18.9253591625366,WRKY11,4,-1,transcription_factor,WRKY
AT1G55440,18.885689327522,AT1G55440,1,-1,protein_coding,na
AT5G41690,18.88463154664,AT5G41690,5,-1,protein_coding,na
AT2G16870,18.8838969433218,AT2G16870,2,-1,protein_coding,na
AT2G47270,18.8831889570523,UPB1,2,-1,transcription_factor,bHLH
AT1G22770,18.880722479929,GI,1,1,protein_coding,na
AT4G20830,18.8757551486215,AT4G20830,4,1,protein_coding,na
AT5G12340,18.8640059990037,AT5G12340,5,-1,protein_coding,na
AT4G18210,18.8605544073107,PUP10,4,1,protein_coding,na
AT1G55430,18.8540800055168,AT1G55430,1,-1,protein_coding,na
AT1G35880,18.8515055788741,AT1G35880,1,-1,protein_coding,na
AT2G17940,18.8379134268972,AT2G17940,2,1,protein_coding,na
AT3G11820,18.8295346449428,SYP121,3,-1,protein_coding,na
AT2G39420,18.8287655477609,AT2G39420,2,1,protein_coding,na
AT2G28710,18.8217092272314,AT2G28710,2,1,transcription_factor,C2H2
AT4G39180,18.8214758675822,SFH2,4,-1,protein_coding,na
AT4G21570,18.8184527122345,AT4G21570,4,-1,protein_coding,na
AT1G63210,18.8055719851998,AT1G63210,1,1,protein_coding,na
AT2G31210,18.8051670342517,BHLH91,2,1,transcription_factor,bHLH
AT3G51970,18.8001290322668,ASAT1,3,1,protein_coding,na
AT3G16710,18.7875891496733,AT3G16710,3,1,protein_coding,na
AT1G55800,18.7869742330117,AT1G55800,1,-1,protein_coding,na
AT4G13650,18.7869270520135,PCMP-H42,4,-1,protein_coding,na
AT2G35950,18.7782980980509,EDA12,2,1,protein_coding,na
AT5G42830,18.7714655378718,AT5G42830,5,1,protein_coding,na
AT2G39490,18.7681359940162,AT2G39490,2,-1,protein_coding,na
AT1G16130,18.7555657074949,WAKL2,1,1,protein_coding,na
AT1G28190,18.7531515732793,AT1G28190,1,-1,protein_coding,na
AT5G39680,18.7507853831072,EMB2744,5,-1,protein_coding,na
AT4G22758,18.7470757167912,AT4G22758,4,1,protein_coding,na
AT5G04390,18.7458241626258,AT5G04390,5,1,transcription_factor,C2H2
AT4G31680,18.7447538843884,REM8,4,-1,transcription_factor,REM
AT5G04010,18.7401547228522,NSFBX,5,-1,protein_coding,na
AT1G21000,18.7359748100028,AT1G21000,1,1,protein_coding,na
AT4G01400,18.7350814559378,AT4G01400,4,-1,protein_coding,na
AT5G17910,18.7306039668964,AT5G17910,5,1,protein_coding,na
AT5G05530,18.7085837378445,AT5G05530,5,1,transcription_factor,C3H
AT3G56770,18.7044154443331,BHLH107,3,-1,transcription_factor,bHLH
AT3G44400,18.700498956182,AT3G44400,3,-1,protein_coding,na
AT1G23830,18.6994231882421,AT1G23830,1,-1,protein_coding,na
AT5G17390,18.6979461113063,AT5G17390,5,1,protein_coding,na
AT1G20440,18.6863980167033,COR47,1,-1,protein_coding,na
AT1G52855,18.6795934951788,AT1G52855,1,-1,protein_coding,na
AT1G19025,18.6776015194248,AT1G19025,1,1,protein_coding,na
AT4G27100,18.6674962149711,AT4G27100,4,1,protein_coding,na
AT3G60700,18.6652290377762,AT3G60700,3,1,protein_coding,na
AT4G39780,18.6594350021918,ERF060,4,-1,transcription_factor,AP2-EREBP
AT1G10760,18.6585578859094,GWD1,1,-1,protein_coding,na
AT3G48510,18.6565623782989,AT3G48510,3,-1,protein_coding,na
AT4G03292,18.6523951079793,AT4G03292,4,-1,protein_coding,na
AT5G13860,18.6456507472068,ELCL,5,-1,protein_coding,na
AT3G60040,18.6456371239771,AT3G60040,3,-1,protein_coding,na
AT5G18470,18.6455245839824,AT5G18470,5,1,protein_coding,na
AT3G14260,18.6418719802985,AT3G14260,3,-1,protein_coding,na
AT3G46930,18.6360590016053,AT3G46930,3,1,protein_coding,na
AT4G10410,18.6347535956274,AT4G10410,4,-1,protein_coding,na
AT3G12250,18.6283054386265,TGA6,3,1,transcription_factor,bZIP
AT3G47160,18.6208486676835,AT3G47160,3,-1,protein_coding,na
AT3G15670,18.6198151202844,LEA29,3,-1,protein_coding,na
AT2G43200,18.6124629166921,AT2G43200,2,1,protein_coding,na
AT1G54590,18.6115066386852,AT1G54590,1,-1,protein_coding,na
AT4G38780,18.6079848437396,AT4G38780,4,-1,protein_coding,na
AT3G17860,18.6070840739412,TIFY6B,3,1,protein_coding,na
AT1G34750,18.6058774489123,AT1G34750,1,-1,protein_coding,na
AT1G12400,18.6030706855674,AT1G12400,1,1,protein_coding,na
AT3G62010,18.5982325928137,AT3G62010,3,1,protein_coding,na
AT4G29790,18.5980749652453,AT4G29790,4,1,protein_coding,na
AT3G15500,18.5942996624429,NAC055,3,1,transcription_factor,NAC
AT3G05936,18.5935964991218,AT3G05936,3,-1,protein_coding,na
AT1G22800,18.588392032268,AT1G22800,1,1,protein_coding,na
AT4G22170,18.5809522480159,AT4G22170,4,1,protein_coding,na
AT2G31820,18.579474459885,AT2G31820,2,1,protein_coding,na
AT3G50140,18.5686261730394,AT3G50140,3,-1,protein_coding,na
AT4G20770,18.5611693307898,PCMP-E35,4,-1,protein_coding,na
AT4G37180,18.5574048565853,HHO5,4,1,transcription_factor,G2-like
AT1G29340,18.5561865813986,PUB17,1,1,protein_coding,na
AT3G04030,18.5534857417453,MYR2,3,-1,transcription_factor,G2-like
AT1G77220,18.5504612633858,AT1G77220,1,1,protein_coding,na
AT1G69350,18.5478056196513,PCMP-E66,1,1,protein_coding,na
