GeneID,gene.rank.eff,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT1G32870,0.894213780744691,ANAC13,1,1,transcription_factor,NAC
AT3G50610,0.894124727461844,CEP9,3,-1,protein_coding,na
AT1G09940,0.892863442112321,HEMA2,1,-1,protein_coding,na
AT3G57740,0.89194778481711,AT3G57740,3,1,protein_coding,na
AT1G71697,0.891537135458834,CK1,1,1,protein_coding,na
AT2G24700,0.891518725017027,REM10,2,-1,transcription_factor,REM
AT4G26460,0.889775999384852,AT4G26460,4,1,protein_coding,na
AT1G70420,0.886395522299208,AT1G70420,1,-1,protein_coding,na
AT4G11470,0.886277819976773,CRK31,4,1,protein_coding,na
AT3G07620,0.884937950882734,AT3G07620,3,-1,protein_coding,na
AT5G22850,0.884090630024111,AT5G22850,5,-1,protein_coding,na
AT3G23820,0.880674210975608,GAE6,3,1,protein_coding,na
AT5G11840,0.880069466456784,AT5G11840,5,-1,protein_coding,na
AT1G17340,0.879450533733551,SAC5,1,1,protein_coding,na
AT5G02730,0.878226598637809,AT5G02730,5,1,protein_coding,na
AT5G26673,0.875684243752104,AT5G26673,5,1,protein_coding,na
AT5G23170,0.874562542682297,AT5G23170,5,-1,protein_coding,na
AT3G04370,0.874433665057216,CRRSP39,3,1,protein_coding,na
AT3G45670,0.874250230089636,AT3G45670,3,1,protein_coding,na
AT1G58300,0.871556865150675,HO4,1,-1,protein_coding,na
AT2G34540,0.871281893491536,AT2G34540,2,1,protein_coding,na
AT5G10510,0.870538293346727,AIL6,5,1,transcription_factor,AP2-EREBP
AT1G51870,0.869319452887714,AT1G51870,1,-1,protein_coding,na
AT3G10430,0.869176377203555,AT3G10430,3,-1,protein_coding,na
AT3G57540,0.865777768039964,AT3G57540,3,-1,protein_coding,na
AT5G21940,0.865491254391445,AT5G21940,5,-1,protein_coding,na
AT2G37430,0.862122322201992,ZAT11,2,1,transcription_factor,C2H2
AT1G69540,0.861772369037932,AGL94,1,-1,transcription_factor,MADS
AT1G44170,0.856421886436177,ALDH3H1,1,-1,protein_coding,na
AT4G15550,0.854922289502806,UGT75D1,4,-1,protein_coding,na
AT3G24180,0.85350350534011,AT3G24180,3,-1,protein_coding,na
AT3G49690,0.853401876403078,RAX3,3,1,transcription_factor,MYB
AT4G27530,0.851407235459774,AT4G27530,4,1,protein_coding,na
AT2G18500,0.850028404383271,OFP7,2,1,protein_coding,na
AT1G64280,0.849820742885213,NPR1,1,-1,protein_coding,na
AT3G55430,0.849197432631494,AT3G55430,3,-1,protein_coding,na
AT2G37820,0.848604491749905,AT2G37820,2,1,protein_coding,na
AT2G30360,0.84806211854321,CIPK11,2,-1,protein_coding,na
AT3G45000,0.84667663714189,VPS24-2,3,1,protein_coding,na
AT1G76590,0.846325023082986,AT1G76590,1,1,protein_coding,na
AT2G44581,0.845801613157263,AT2G44581,2,-1,protein_coding,na
AT2G43010,0.843797006561356,PIF4,2,1,transcription_factor,bHLH
AT3G46980,0.843491161463437,PHT4;3,3,-1,protein_coding,na
AT1G07520,0.838436340388727,AT1G07520,1,-1,transcription_factor,GRAS
AT1G24580,0.836029038554568,AT1G24580,1,1,protein_coding,na
AT4G28460,0.835368802042904,AT4G28460,4,1,protein_coding,na
AT5G38270,0.832684984510085,AT5G38270,5,1,protein_coding,na
AT4G30200,0.823588225235074,VIL2,4,-1,protein_coding,na
AT3G28415,0.820823164573514,ABCB22,3,-1,protein_coding,na
AT2G23190,0.820302320955927,CYP81D7,2,1,protein_coding,na
AT3G26930,0.815208258741066,AT3G26930,3,1,protein_coding,na
AT2G40170,0.814519885740615,EM6,2,-1,protein_coding,na
AT4G20080,0.814449262372061,AT4G20080,4,1,protein_coding,na
AT1G62420,0.813550549916485,AT1G62420,1,-1,protein_coding,na
AT2G16700,0.810160424403137,ADF5,2,1,protein_coding,na
AT4G37840,0.809574661575871,HKL3,4,-1,protein_coding,na
AT5G41610,0.8044877893814,CHX18,5,-1,protein_coding,na
AT5G04770,0.802847785102955,CAT6,5,1,protein_coding,na
AT1G11380,0.802288747395357,AT1G11380,1,1,protein_coding,na
AT2G29100,0.801359846211605,ATGLR2.9,2,-1,protein_coding,na
AT1G47770,0.798875032115604,AT1G47770,1,1,protein_coding,na
AT3G54150,0.796143861556009,AT3G54150,3,-1,protein_coding,na
AT3G03260,0.794111171682409,HDG8,3,-1,transcription_factor,Homeobox
AT5G03435,0.792283612959949,AT5G03435,5,-1,protein_coding,na
AT5G22910,0.79176739807468,CHX9,5,-1,protein_coding,na
AT4G28350,0.791232136294168,LECRK72,4,1,protein_coding,na
AT3G01990,0.788675172341668,ACR6,3,1,protein_coding,na
AT2G18670,0.788336192357837,ATL56,2,1,transcription_factor,C3H
AT2G34230,0.788113522246147,AT2G34230,2,1,transcription_factor,C2H2
AT4G21250,0.785631700945708,AT4G21250,4,1,protein_coding,na
AT5G01881,0.78528766807973,AT5G01881,5,1,protein_coding,na
AT4G28720,0.783277120058556,YUC8,4,1,protein_coding,na
AT1G50650,0.7813318811027,KRS,1,-1,protein_coding,na
AT4G12950,0.780199956950372,AT4G12950,4,1,protein_coding,na
AT1G67520,0.780194794954866,AT1G67520,1,-1,protein_coding,na
AT1G30780,0.777263435206411,AT1G30780,1,-1,protein_coding,na
AT1G12420,0.776970711660658,ACR8,1,-1,protein_coding,na
AT1G24150,0.774850354238611,ATFH4,1,1,protein_coding,na
AT1G35580,0.774006752657729,CINV1,1,-1,protein_coding,na
AT2G23570,0.773541691052795,MES19,2,-1,protein_coding,na
AT2G47844,0.772822147865058,AT2G47844,2,1,protein_coding,na
AT5G02750,0.772631713926516,SGR9,5,1,transcription_factor,C3H
AT2G02250,0.765198446513568,PP2B2,2,-1,protein_coding,na
AT1G19200,0.764023049162093,AT1G19200,1,-1,protein_coding,na
AT1G02670,0.763443537773229,AT1G02670,1,1,protein_coding,na
AT1G54130,0.761427375150987,RSH3,1,1,protein_coding,na
AT4G09690,0.760392865517333,AT4G09690,4,1,protein_coding,na
AT1G71360,0.759392925773336,AT1G71360,1,-1,protein_coding,na
AT1G79960,0.752643405044127,OFP14,1,-1,protein_coding,na
AT5G41470,0.749475016545887,AT5G41470,5,1,protein_coding,na
AT5G20150,0.747688979326763,SPX1,5,1,protein_coding,na
AT2G36695,0.746011218512943,AT2G36695,2,1,protein_coding,na
AT4G03550,0.743529567918529,CALS12,4,1,protein_coding,na
AT3G60400,0.743413866936059,MTERF18,3,1,protein_coding,na
AT5G11100,0.743413601763126,SYTD,5,1,nontranslating_CDS,na
AT3G01513,0.739215970579855,AT3G01513,3,-1,protein_coding,na
AT3G58620,0.737945184738874,TTL4,3,1,protein_coding,na
AT3G13700,0.73775025156204,AT3G13700,3,-1,protein_coding,na
AT4G35985,0.733823809171947,P85,4,-1,protein_coding,na
AT3G61630,0.731680964658805,CRF6,3,1,transcription_factor,AP2-EREBP
AT5G28310,0.731425348112567,AT5G28310,5,-1,protein_coding,na
AT3G09830,0.730114098285223,AT3G09830,3,1,protein_coding,na
AT1G26200,0.729047440032975,AT1G26200,1,-1,protein_coding,na
AT2G36640,0.728666131421573,ECP63,2,-1,protein_coding,na
AT1G70650,0.727993696425118,AT1G70650,1,1,protein_coding,na
AT1G02660,0.723621493438703,AT1G02660,1,-1,protein_coding,na
AT3G25600,0.723305914713466,CML16,3,1,protein_coding,na
AT1G03740,0.719318714177887,AT1G03740,1,1,protein_coding,na
AT1G51800,0.718790362471518,IOS1,1,1,protein_coding,na
AT4G03600,0.717295512871713,AT4G03600,4,-1,protein_coding,na
AT1G34420,0.716640008954409,AT1G34420,1,1,protein_coding,na
AT4G36100,0.710582370518465,AT4G36100,4,1,protein_coding,na
AT3G11020,0.709964273411699,DREB2B,3,1,transcription_factor,AP2-EREBP
AT1G03730,0.70451384504225,AT1G03730,1,-1,protein_coding,na
AT2G18690,0.700904100201663,AT2G18690,2,1,protein_coding,na
AT1G78000,0.700899637134155,SULTR1;2,1,1,protein_coding,na
AT1G27250,0.700805331150976,AT1G27250,1,1,protein_coding,na
AT4G11480,0.699859919402623,CRK32,4,1,protein_coding,na
AT1G16850,0.697213053216293,AT1G16850,1,-1,protein_coding,na
AT2G28260,0.69382472182935,CNGC15,2,1,protein_coding,na
AT1G68840,0.688029297075472,RAV2,1,1,transcription_factor,RAV
AT3G04590,0.687881423694201,AHL14,3,-1,protein_coding,na
AT1G26140,0.685163971079345,AT1G26140,1,-1,protein_coding,na
AT3G58010,0.683198050194616,PAP9,3,-1,protein_coding,na
AT2G27310,0.680891816478083,AT2G27310,2,-1,protein_coding,na
AT4G11690,0.676987317993666,AT4G11690,4,1,protein_coding,na
AT2G36985,0.673450257486239,ROT4,2,-1,protein_coding,na
AT3G10590,0.673036756245446,AT3G10590,3,-1,transcription_factor,MYB-related
AT4G24020,0.669288057470922,NLP7,4,1,transcription_factor,NLP
AT1G80320,0.660567356157897,AT1G80320,1,1,protein_coding,na
AT4G31940,0.658390882519675,CYP82C4,4,1,protein_coding,na
AT1G01390,0.657311257786113,AT1G01390,1,-1,protein_coding,na
AT4G38990,0.656419333082119,GH9B16,4,-1,protein_coding,na
AT4G31550,0.654932783012764,WRKY11,4,-1,transcription_factor,WRKY
AT3G22190,0.65346310193234,IQD5,3,-1,protein_coding,na
AT1G68620,0.652290204773206,CXE6,1,1,protein_coding,na
AT3G55090,0.650585718784077,ABCG16,3,-1,protein_coding,na
AT3G61880,0.650336623010454,CYP78A9,3,-1,protein_coding,na
AT1G49580,0.649559745902185,CRK8,1,1,protein_coding,na
AT4G37022,0.648918648652303,AT4G37022,4,1,protein_coding,na
AT1G01810,0.647630744850879,AT1G01810,1,1,protein_coding,na
AT2G43850,0.646944383050546,ILK1,2,-1,protein_coding,na
AT1G53625,0.646742154471438,AT1G53625,1,-1,protein_coding,na
AT3G22200,0.646491109167701,POP2,3,1,protein_coding,na
AT1G50450,0.64633017238192,AT1G50450,1,-1,protein_coding,na
AT2G44790,0.646129756840121,UCC2,2,-1,protein_coding,na
AT3G58020,0.644433703188253,AT3G58020,3,1,protein_coding,na
AT4G37409,0.642076720275782,AT4G37409,4,-1,protein_coding,na
AT5G10605,0.640340216117468,AT5G10605,5,-1,protein_coding,na
AT3G29633,0.638173063191911,AT3G29633,3,-1,protein_coding,na
AT1G23040,0.63640381814279,AT1G23040,1,1,protein_coding,na
AT4G04970,0.634713685031295,CALS11,4,1,protein_coding,na
AT4G36460,0.632968927131539,AT4G36460,4,-1,protein_coding,na
AT4G04955,0.629762544411494,ALN,4,-1,protein_coding,na
AT3G55450,0.627321625477256,PBL1,3,1,protein_coding,na
AT4G20900,0.627004777400883,MS5,4,-1,protein_coding,na
AT1G48940,0.626132498080086,ENODL6,1,-1,protein_coding,na
AT4G20830,0.626004857803023,AT4G20830,4,1,protein_coding,na
AT5G08460,0.625850892891695,AT5G08460,5,1,protein_coding,na
AT2G24255,0.624504439995015,AT2G24255,2,-1,protein_coding,na
AT5G06250,0.623782026648568,AT5G06250,5,-1,transcription_factor,RAV
AT4G21390,0.623330306031975,B120,4,-1,protein_coding,na
AT1G72510,0.621886117983629,AT1G72510,1,1,protein_coding,na
AT3G48240,0.62090696030038,AT3G48240,3,1,protein_coding,na
AT3G01290,0.620472433986172,HIR3,3,-1,protein_coding,na
AT3G08636,0.619038860165125,AT3G08636,3,1,protein_coding,na
AT1G69630,0.618770003951267,FBL13,1,-1,protein_coding,na
AT1G42990,0.618733448752994,BZIP60,1,-1,transcription_factor,bZIP
AT5G24470,0.616865057355814,APRR5,5,-1,protein_coding,na
AT5G17830,0.616657636513377,AT5G17830,5,1,protein_coding,na
AT5G62470,0.614729138439478,MYB96,5,-1,transcription_factor,MYB
AT5G25930,0.61292477212779,AT5G25930,5,1,protein_coding,na
AT2G19210,0.610869500389419,AT2G19210,2,-1,protein_coding,na
AT1G77280,0.610553001755524,AT1G77280,1,-1,protein_coding,na
AT3G60410,0.608959371112459,AT3G60410,3,1,protein_coding,na
AT3G41762,0.608172507814169,AT3G41762,3,-1,protein_coding,na
AT3G23030,0.607884290013543,IAA2,3,-1,protein_coding,na
AT4G00900,0.606741815078451,ECA2,4,-1,protein_coding,na
AT5G41860,0.606000203670928,AT5G41860,5,1,protein_coding,na
AT3G19150,0.604757428105832,KRP6,3,-1,protein_coding,na
AT1G49890,0.604351387944063,QWRF2,1,1,protein_coding,na
AT5G03380,0.603582125405097,HIPP06,5,-1,protein_coding,na
AT1G55210,0.603363158401463,DIR20,1,-1,protein_coding,na
AT5G11080,0.602769529836222,AT5G11080,5,-1,protein_coding,na
AT4G38825,0.598963341942164,AT4G38825,4,1,protein_coding,na
AT3G14370,0.597895807700166,WAG2,3,-1,protein_coding,na
AT1G78840,0.5961421899732,AT1G78840,1,-1,protein_coding,na
AT5G14980,0.595333598090438,AT5G14980,5,1,protein_coding,na
AT1G80450,0.592178734648524,VQ11,1,-1,protein_coding,na
AT4G35180,0.592032741457255,LHT7,4,-1,protein_coding,na
AT1G55546,0.590660172815407,AT1G55546,1,1,protein_coding,na
AT3G56350,0.59035717291005,MSD2,3,-1,protein_coding,na
AT1G24170,0.590083940037687,GATL8,1,-1,protein_coding,na
AT5G02970,0.589974141435624,AT5G02970,5,1,protein_coding,na
AT5G43090,0.589252384210017,APUM13,5,1,protein_coding,na
AT1G66490,0.582821663271173,AT1G66490,1,-1,protein_coding,na
AT3G15200,0.581277774705036,AT3G15200,3,-1,protein_coding,na
AT5G04210,0.580793040545806,AT5G04210,5,-1,protein_coding,na
AT1G75410,0.578182392609762,BLH3,1,-1,transcription_factor,Homeobox
AT3G50310,0.576676533086926,MAPKKK20,3,-1,protein_coding,na
AT3G62380,0.572950594657283,AT3G62380,3,-1,protein_coding,na
AT1G27920,0.570984947486148,MAP65-8,1,1,protein_coding,na
AT4G16190,0.570966053097658,RD19C,4,1,protein_coding,na
AT1G49640,0.566919727289587,CXE3,1,-1,protein_coding,na
AT3G30725,0.565056887469634,GDU6,3,1,protein_coding,na
AT1G27170,0.564495440513672,AT1G27170,1,1,protein_coding,na
AT4G24780,0.564454989076639,AT4G24780,4,-1,protein_coding,na
AT5G25220,0.562404489344558,KNAT3,5,1,transcription_factor,Homeobox
AT1G53163,0.560736704530261,AT1G53163,1,1,protein_coding,na
AT3G45390,0.558510074602161,LECRK12,3,-1,protein_coding,na
AT1G75600,0.557985129685905,AT1G75600,1,1,protein_coding,na
AT2G33390,0.556744263471782,AT2G33390,2,1,protein_coding,na
AT1G75050,0.556566540292073,AT1G75050,1,1,protein_coding,na
AT1G12030,0.556563407483715,AT1G12030,1,-1,protein_coding,na
AT3G09980,0.556123672392999,AT3G09980,3,1,protein_coding,na
AT4G28250,0.555939649190081,EXPB3,4,-1,protein_coding,na
AT1G23390,0.55578928469148,AT1G23390,1,-1,protein_coding,na
AT4G01026,0.554560473806936,PYL7,4,1,protein_coding,na
AT4G02170,0.553354196012819,AT4G02170,4,1,protein_coding,na
AT1G77450,0.552145433420522,NAC032,1,1,transcription_factor,NAC
AT1G71380,0.550997219560092,CEL3,1,-1,protein_coding,na
AT4G38860,0.549865615859419,AT4G38860,4,1,protein_coding,na
AT5G04340,0.549843368017138,ZAT6,5,-1,transcription_factor,C2H2
AT5G36970,0.546636871314989,NHL25,5,-1,protein_coding,na
AT1G18835,0.54614570719586,MIF3,1,-1,protein_coding,na
AT4G10500,0.546062085069184,DLO1,4,1,protein_coding,na
AT3G01080,0.545762636135311,WRKY58,3,1,transcription_factor,WRKY
AT1G30370,0.545289694503982,AT1G30370,1,-1,protein_coding,na
AT3G44400,0.543067639614381,AT3G44400,3,-1,protein_coding,na
AT3G46590,0.542794423957628,TRP2,3,1,transcription_factor,MYB-related
AT4G28815,0.54144963047395,BHLH127,4,1,transcription_factor,bHLH
AT2G21510,0.540504434129506,AT2G21510,2,-1,protein_coding,na
AT3G26445,0.536483206272061,AT3G26445,3,-1,protein_coding,na
AT1G30455,0.535756553579481,AT1G30455,1,1,protein_coding,na
AT5G09640,0.532242649354819,SCPL19,5,1,protein_coding,na
AT1G28680,0.531978090762298,AT1G28680,1,1,protein_coding,na
AT1G29230,0.531364056285284,CIPK18,1,1,protein_coding,na
AT3G19320,0.531205491988056,AT3G19320,3,-1,protein_coding,na
AT1G64660,0.530839563959924,MGL,1,1,protein_coding,na
AT1G02610,0.53066522057388,AT1G02610,1,-1,protein_coding,na
AT5G25050,0.529227798749375,AT5G25050,5,1,protein_coding,na
AT5G42570,0.527625147358977,AT5G42570,5,-1,protein_coding,na
AT1G03810,0.524478229611544,AT1G03810,1,1,protein_coding,na
AT4G14530,0.524125356335106,AT4G14530,4,-1,protein_coding,na
AT2G20030,0.522270021752958,ATL12,2,1,transcription_factor,C3H
AT4G05091,0.518553903351378,AT4G05091,4,1,protein_coding,na
AT4G25990,0.513567360107843,CIL,4,-1,protein_coding,na
AT1G45688,0.510649002592744,AT1G45688,1,1,protein_coding,na
AT3G55720,0.509301543148116,AT3G55720,3,1,protein_coding,na
AT4G29310,0.508104535827074,AT4G29310,4,-1,protein_coding,na
AT1G17744,0.506344966472792,AT1G17744,1,-1,protein_coding,na
AT1G78980,0.503649057142758,SRF5,1,-1,protein_coding,na
AT5G11140,0.503310642620781,AT5G11140,5,1,protein_coding,na
AT1G01190,0.501206797018044,CYP78A8,1,-1,protein_coding,na
AT3G03280,0.500835438176261,AT3G03280,3,1,protein_coding,na
AT5G24380,0.492746027858925,YSL2,5,1,protein_coding,na
AT3G16280,0.490240155217525,AT3G16280,3,1,transcription_factor,AP2-EREBP
AT1G08315,0.489815850331156,AT1G08315,1,-1,protein_coding,na
AT2G32100,0.488798305359966,OFP16,2,1,protein_coding,na
AT1G20970,0.486062106040876,AT1G20970,1,1,protein_coding,na
AT4G18700,0.485575124249882,CIPK12,4,-1,protein_coding,na
AT4G28110,0.484673116623787,AtMYB41,4,-1,transcription_factor,MYB
AT1G59590,0.484003302991826,ZCF37,1,1,protein_coding,na
AT4G01500,0.480882136084419,NGA4,4,1,transcription_factor,RAV
AT3G54000,0.480847728253909,AT3G54000,3,1,protein_coding,na
AT4G16640,0.480087988482248,1MMP,4,-1,protein_coding,na
AT1G13250,0.479884047426767,GATL3,1,-1,protein_coding,na
AT2G22860,0.479650398494124,PSK2,2,1,protein_coding,na
AT5G07640,0.479177620923483,AT5G07640,5,1,protein_coding,na
AT1G01540,0.478832333017706,AT1G01540,1,1,protein_coding,na
AT2G36650,0.478585605587747,AT2G36650,2,1,protein_coding,na
AT1G59865,0.470926512397367,AT1G59865,1,-1,protein_coding,na
AT3G10985,0.470770160645216,SAG20,3,1,protein_coding,na
AT1G77790,0.464660651388514,AT1G77790,1,-1,protein_coding,na
AT1G24420,0.462587446362478,AT1G24420,1,1,protein_coding,na
AT3G10680,0.462430275629226,AT3G10680,3,1,protein_coding,na
AT3G55550,0.461855868185209,LECRKS4,3,-1,protein_coding,na
AT4G09130,0.461204595860454,ATL37,4,1,protein_coding,na
AT3G56660,0.457637196942872,BZIP49,3,-1,transcription_factor,bZIP
AT1G75380,0.457275163888621,BBD1,1,-1,protein_coding,na
AT4G33150,0.457143603086726,AT4G33150,4,-1,protein_coding,na
AT5G25280,0.456803271704561,AT5G25280,5,1,protein_coding,na
AT1G48260,0.456528714706319,CIPK17,1,-1,protein_coding,na
AT3G46600,0.456187354417847,SCL30,3,1,transcription_factor,GRAS
AT3G15740,0.454248778739593,AT3G15740,3,-1,transcription_factor,C3H
AT1G01580,0.452394066636963,FRO2,1,1,protein_coding,na
AT3G44150,0.452284900937473,AT3G44150,3,1,protein_coding,na
AT2G29720,0.451122667218269,CTF2B,2,-1,protein_coding,na
AT4G37660,0.450767529167013,AT4G37660,4,1,protein_coding,na
AT1G11930,0.449154533686061,AT1G11930,1,1,protein_coding,na
AT1G30050,0.448690588323834,AT1G30050,1,1,protein_coding,na
AT3G62950,0.448436336348983,GRXC11,3,1,protein_coding,na
AT1G48400,0.4477499453814,AT1G48400,1,-1,protein_coding,na
AT4G19120,0.4474100161135,ERD3,4,-1,protein_coding,na
AT2G17880,0.446883509262,AT2G17880,2,-1,protein_coding,na
AT1G76070,0.446552190274732,AT1G76070,1,1,protein_coding,na
AT3G62010,0.445850300936118,AT3G62010,3,1,protein_coding,na
AT2G20880,0.445540620808209,ERF053,2,1,transcription_factor,AP2-EREBP
AT2G33550,0.443942259594215,ASR3,2,-1,protein_coding,na
AT2G23670,0.442708716805327,YCF37,2,-1,protein_coding,na
AT3G60280,0.441023254711384,UCC3,3,-1,protein_coding,na
AT1G05894,0.440793913474373,AT1G05894,1,1,protein_coding,na
AT5G40595,0.440313134357944,AT5G40595,5,1,protein_coding,na
AT1G64020,0.439347806802505,AT1G64020,1,-1,protein_coding,na
AT5G24040,0.438828546635179,AT5G24040,5,-1,protein_coding,na
AT2G23348,0.437851782873013,AT2G23348,2,-1,protein_coding,na
AT4G01110,0.436639140350084,AT4G01110,4,-1,protein_coding,na
AT4G22590,0.432442995230703,TPPG,4,-1,protein_coding,na
AT3G47730,0.43231519111764,ABCA2,3,-1,protein_coding,na
AT3G01120,0.432046089662412,CGS1,3,-1,protein_coding,na
AT1G77932,0.43066785032259,AT1G77932,1,-1,protein_coding,na
AT1G52855,0.425564904820259,AT1G52855,1,-1,protein_coding,na
AT1G30700,0.425540597513053,AT1G30700,1,1,protein_coding,na
AT2G47890,0.425226068868486,COL13,2,1,transcription_factor,C2C2-CO-like
AT1G14370,0.424627482361274,PBL2,1,1,protein_coding,na
AT3G02740,0.424304252065576,AT3G02740,3,1,protein_coding,na
AT3G13750,0.423898348535607,BGAL1,3,1,protein_coding,na
AT3G02390,0.422397429932653,AT3G02390,3,1,protein_coding,na
AT2G46840,0.420864081878574,DUF4,2,-1,protein_coding,na
AT3G09540,0.417164338515923,AT3G09540,3,-1,protein_coding,na
AT1G05610,0.416475568729437,APS2,1,-1,protein_coding,na
AT1G76290,0.414335560456979,AEE21,1,-1,protein_coding,na
AT1G59790,0.41298493496121,AT1G59790,1,1,protein_coding,na
AT2G04860,0.410715246435348,PCMP-E74,2,-1,protein_coding,na
AT1G25440,0.410667995916266,COL16,1,-1,transcription_factor,C2C2-CO-like
AT1G27570,0.410178208554965,AT1G27570,1,1,protein_coding,na
AT4G14580,0.408840096075114,CIPK4,4,-1,protein_coding,na
AT4G35310,0.408567774220422,CPK5,4,1,protein_coding,na
AT1G47280,0.405851854155938,AT1G47280,1,-1,protein_coding,na
AT2G20350,0.405712367814834,ERF120,2,1,transcription_factor,AP2-EREBP
AT5G13730,0.402175108410451,SIGD,5,-1,protein_coding,na
AT4G38430,0.400683288470671,ROPGEF1,4,1,protein_coding,na
AT2G21010,0.400661359928291,AT2G21010,2,1,protein_coding,na
AT1G06340,0.399491380333311,AT1G06340,1,-1,protein_coding,na
AT3G23920,0.39914392821532,BAM1,3,1,protein_coding,na
AT2G17840,0.399084918312918,ERD7,2,-1,protein_coding,na
AT3G49350,0.398929484569251,AT3G49350,3,-1,protein_coding,na
AT5G14230,0.397844383653357,AT5G14230,5,1,protein_coding,na
AT2G10975,0.397586028668878,AT2G10975,2,1,protein_coding,na
AT5G05250,0.393547467384198,AT5G05250,5,-1,protein_coding,na
AT5G39320,0.391845273418999,UGD4,5,1,protein_coding,na
AT3G26470,0.391472526829892,AT3G26470,3,1,protein_coding,na
AT5G22150,0.390937649725412,AT5G22150,5,1,protein_coding,na
AT3G50860,0.389132089936945,AT3G50860,3,1,protein_coding,na
AT2G32470,0.388022253301428,AT2G32470,2,1,protein_coding,na
AT5G41320,0.386669122421816,AT5G41320,5,1,protein_coding,na
AT5G40590,0.384513909358549,AT5G40590,5,-1,protein_coding,na
AT4G13110,0.384112907893388,AT4G13110,4,1,protein_coding,na
AT1G05880,0.38408287208995,ARI12,1,1,protein_coding,na
AT3G17010,0.38370358569755,AT3G17010,3,1,transcription_factor,ABI3VP1
AT3G51360,0.383673389243104,AT3G51360,3,-1,protein_coding,na
AT2G24420,0.383391349246348,AT2G24420,2,1,protein_coding,na
AT4G25620,0.379970072947727,AT4G25620,4,-1,protein_coding,na
AT3G53550,0.37991572633303,AT3G53550,3,1,protein_coding,na
AT1G71420,0.379878919309418,PCMP-H70,1,-1,protein_coding,na
AT5G17460,0.377881212368696,AT5G17460,5,-1,protein_coding,na
AT2G19710,0.376858725908934,AT2G19710,2,1,protein_coding,na
AT3G20898,0.376354921306154,SMR13,3,1,protein_coding,na
AT4G04695,0.375864056651743,CPK31,4,-1,protein_coding,na
AT2G45350,0.372767336650194,CRR4,2,-1,protein_coding,na
AT4G35670,0.371751543105826,AT4G35670,4,1,protein_coding,na
AT1G49760,0.369271420255726,PAB8,1,1,protein_coding,na
AT4G33980,0.366259529682844,AT4G33980,4,-1,protein_coding,na
