GeneID,gene.rank.h,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT1G61230,21.9819734823721,AT1G61230,1,1,protein_coding,na
AT3G46600,21.9609013671257,SCL30,3,1,transcription_factor,GRAS
AT3G48840,21.9533468133734,AT3G48840,3,-1,protein_coding,na
AT5G43090,21.9376322898962,APUM13,5,1,protein_coding,na
AT3G57920,21.9351439309811,SPL15,3,-1,transcription_factor,SBP
AT3G17690,21.9262797048735,CNGC19,3,1,protein_coding,na
AT1G49720,21.9116003015075,ABF1,1,1,transcription_factor,bZIP
AT5G14560,21.891776971661,AT5G14560,5,1,protein_coding,na
AT5G16360,21.8724152873578,AT5G16360,5,-1,protein_coding,na
AT5G24470,21.8688892607321,APRR5,5,-1,protein_coding,na
AT1G48120,21.8549748589841,MAIL3,1,-1,protein_coding,na
AT4G00050,21.8467342464131,UNE10,4,1,transcription_factor,bHLH
AT5G39680,21.843027123105,EMB2744,5,-1,protein_coding,na
AT2G23096,21.8352225731105,P4H13,2,-1,protein_coding,na
AT4G15236,21.8333274858181,AT4G15236,4,1,protein_coding,na
AT5G39330,21.8267692285619,AT5G39330,5,1,protein_coding,na
AT1G22280,21.8180911625949,PAPP2C,1,1,protein_coding,na
AT2G39920,21.8143109403448,AT2G39920,2,-1,protein_coding,na
AT4G21170,21.8140193129052,AT4G21170,4,-1,protein_coding,na
AT5G01480,21.8081277566661,AT5G01480,5,1,protein_coding,na
AT4G21192,21.7999556151443,AT4G21192,4,1,protein_coding,na
AT2G16360,21.7859523349872,AT2G16360,2,-1,protein_coding,na
AT4G31230,21.7730032187423,AT4G31230,4,-1,protein_coding,na
AT5G11140,21.7653419572278,AT5G11140,5,1,protein_coding,na
AT1G77790,21.7551661149087,AT1G77790,1,-1,protein_coding,na
AT4G04960,21.7531488672962,LECRK71,4,1,protein_coding,na
AT1G73450,21.7506985841365,AT1G73450,1,1,protein_coding,na
AT1G49520,21.7457228000958,AT1G49520,1,1,protein_coding,na
AT1G15885,21.7428434070324,AT1G15885,1,1,protein_coding,na
AT4G27220,21.7427972423734,AT4G27220,4,-1,protein_coding,na
AT5G04340,21.7356412802841,ZAT6,5,-1,transcription_factor,C2H2
AT1G65880,21.7337081176967,AAE20,1,-1,protein_coding,na
AT3G05935,21.7273196680136,AT3G05935,3,-1,protein_coding,na
AT1G27820,21.7236898276339,CAF1-3,1,1,protein_coding,na
AT1G33102,21.7024090631609,AT1G33102,1,-1,protein_coding,na
AT3G49130,21.6871856265401,AT3G49130,3,1,protein_coding,na
AT5G38150,21.6870433891951,PMI15,5,-1,protein_coding,na
AT3G06630,21.6778240434578,AT3G06630,3,-1,protein_coding,na
AT2G20620,21.6714420179478,AT2G20620,2,-1,protein_coding,na
AT1G52315,21.6653158951064,AT1G52315,1,1,protein_coding,na
AT3G44440,21.6514065111933,AT3G44440,3,1,protein_coding,na
AT5G25210,21.6343033054791,AT5G25210,5,1,protein_coding,na
AT1G14350,21.633097572119,MYB124,1,1,transcription_factor,MYB
AT1G65110,21.6138159308554,AT1G65110,1,-1,transcription_factor,C2H2
AT3G03020,21.5995262725828,AT3G03020,3,1,protein_coding,na
AT1G67900,21.591711508225,AT1G67900,1,1,protein_coding,na
AT1G15772,21.5764665431441,AT1G15772,1,-1,protein_coding,na
AT5G20450,21.5745764715748,AT5G20450,5,-1,protein_coding,na
AT1G30810,21.5738060653999,JMJ18,1,-1,transcription_factor,JUMONJI
AT1G77810,21.5706325875163,AT1G77810,1,-1,protein_coding,na
AT1G62720,21.5692549495447,AT1G62720,1,1,protein_coding,na
AT3G48100,21.5586157316535,ARR5,3,-1,transcription_factor,ARR-B
AT1G48530,21.5585493419683,AT1G48530,1,-1,protein_coding,na
AT3G44713,21.5424484152695,AT3G44713,3,1,protein_coding,na
AT1G80160,21.5352625865914,AT1G80160,1,1,protein_coding,na
AT1G55170,21.5190817905054,FLXL3,1,1,protein_coding,na
AT3G50380,21.4904883653999,AT3G50380,3,-1,protein_coding,na
AT2G15760,21.488357418359,AT2G15760,2,-1,protein_coding,na
AT1G55010,21.484251354969,PDF1.5,1,1,protein_coding,na
AT4G17920,21.4763536448676,ATL29,4,-1,protein_coding,na
AT3G56000,21.4714134570843,CSLA14,3,-1,protein_coding,na
AT2G23348,21.4630331660137,AT2G23348,2,-1,protein_coding,na
AT1G64020,21.4567443896913,AT1G64020,1,-1,protein_coding,na
AT2G15130,21.452877132013,AT2G15130,2,1,protein_coding,na
AT4G11310,21.4516480410886,RDL4,4,1,protein_coding,na
AT2G40095,21.4451203131377,AT2G40095,2,1,protein_coding,na
AT1G32880,21.4327232287415,AT1G32880,1,-1,protein_coding,na
AT2G36610,21.4254709918133,ATHB-22,2,1,transcription_factor,Homeobox
AT4G14165,21.4181869868836,AT4G14165,4,-1,protein_coding,na
AT3G07520,21.4108940205766,GLR1.4,3,-1,protein_coding,na
AT2G43865,21.4081580234532,AT2G43865,2,-1,protein_coding,na
AT1G03510,21.4034194551363,PCMP-E3,1,-1,protein_coding,na
AT3G52450,21.3991821286448,PUB22,3,-1,protein_coding,na
AT1G43680,21.3681543250976,AT1G43680,1,1,protein_coding,na
AT4G05470,21.3475267356581,AT4G05470,4,-1,protein_coding,na
AT2G22088,21.3451782953127,AT2G22088,2,1,protein_coding,na
AT5G15581,21.3399817032559,AT5G15581,5,1,protein_coding,na
AT1G08800,21.3356258304803,MYOB1,1,-1,protein_coding,na
AT4G27340,21.3331041438404,AT4G27340,4,-1,protein_coding,na
AT2G17290,21.2823090606618,CPK6,2,1,protein_coding,na
AT3G12910,21.2787763486854,AT3G12910,3,1,protein_coding,na
AT4G16807,21.259907636262,AT4G16807,4,-1,protein_coding,na
AT3G19260,21.2553800112461,LAG2,3,-1,protein_coding,na
AT2G21237,21.233707277424,AT2G21237,2,-1,protein_coding,na
AT3G27540,21.2321609457967,AT3G27540,3,1,protein_coding,na
AT4G34660,21.2214711630443,SH3P2,4,-1,protein_coding,na
AT1G71150,21.2084410084684,AT1G71150,1,1,protein_coding,na
AT5G04110,21.2068263892744,GYRB3,5,-1,protein_coding,na
AT2G17550,21.200790637808,AT2G17550,2,-1,protein_coding,na
AT5G02810,21.1956016266105,APRR7,5,-1,protein_coding,na
AT1G55475,21.1919909717446,AT1G55475,1,1,protein_coding,na
AT3G55890,21.1860706261928,AT3G55890,3,1,protein_coding,na
AT1G53030,21.1810487455892,COX17-2,1,-1,protein_coding,na
AT1G72860,21.1788320104514,AT1G72860,1,-1,protein_coding,na
AT5G41300,21.1755462474678,CRRSP59,5,1,protein_coding,na
AT5G28520,21.1736886919094,JAL40,5,1,protein_coding,na
AT3G27070,21.1518868080193,TOM20-1,3,-1,protein_coding,na
AT1G04650,21.1390286026514,AT1G04650,1,-1,protein_coding,na
AT1G17240,21.1344366284899,AtRLP2,1,-1,protein_coding,na
AT4G10410,21.1343011116738,AT4G10410,4,-1,protein_coding,na
AT1G21320,21.1324612937005,NSRB,1,-1,protein_coding,na
AT5G27130,21.1315095897724,AGL39,5,1,transcription_factor,MADS
AT4G08455,21.1275135149281,AT4G08455,4,1,protein_coding,na
AT1G65340,21.1124976178563,CYP96A3,1,-1,protein_coding,na
AT1G72980,21.1077807410853,LBD7,1,-1,protein_coding,na
AT5G05530,21.1019560254643,AT5G05530,5,1,transcription_factor,C3H
AT4G18600,21.0999833459839,WAVE5,4,-1,protein_coding,na
AT5G37410,21.0631853953889,AT5G37410,5,1,protein_coding,na
AT4G16470,21.0401392310006,PCMP-E12,4,-1,protein_coding,na
AT5G17830,21.0371413272715,AT5G17830,5,1,protein_coding,na
AT4G18422,21.0309157307404,AT4G18422,4,-1,protein_coding,na
AT1G23480,21.0207888652118,CSLA3,1,1,protein_coding,na
AT5G17460,20.9941102891446,AT5G17460,5,-1,protein_coding,na
AT1G63570,20.9938429866436,AT1G63570,1,1,protein_coding,na
AT1G69020,20.9897677830805,AT1G69020,1,-1,protein_coding,na
AT3G17010,20.9864157647348,AT3G17010,3,1,transcription_factor,ABI3VP1
AT1G29340,20.9777603535962,PUB17,1,1,protein_coding,na
AT3G16020,20.9758992000078,AT3G16020,3,1,protein_coding,na
AT1G19025,20.971277650414,AT1G19025,1,1,protein_coding,na
AT2G21510,20.9696212705955,AT2G21510,2,-1,protein_coding,na
AT4G01190,20.9677230373393,ATPIPK10,4,-1,protein_coding,na
AT5G06230,20.9648060144916,TBL9,5,-1,protein_coding,na
AT4G14980,20.960523269216,AT4G14980,4,-1,protein_coding,na
AT4G23450,20.9562785206563,AIRP1,4,-1,transcription_factor,C3H
AT4G00770,20.9364888325011,AT4G00770,4,1,protein_coding,na
AT2G40910,20.9216628328535,AT2G40910,2,-1,protein_coding,na
AT4G29790,20.8996197657708,AT4G29790,4,1,protein_coding,na
AT4G27100,20.8974253905063,AT4G27100,4,1,protein_coding,na
AT3G14260,20.8971620296762,AT3G14260,3,-1,protein_coding,na
AT1G02250,20.8687518518405,NAC005,1,-1,transcription_factor,NAC
AT3G46130,20.8655363736933,ATMYB48,3,1,transcription_factor,MYB
AT4G29990,20.861865324754,AT4G29990,4,-1,protein_coding,na
AT1G77220,20.8542941882143,AT1G77220,1,1,protein_coding,na
AT5G01950,20.8538135664121,AT5G01950,5,-1,protein_coding,na
AT2G38920,20.8502585316696,RF178,2,-1,protein_coding,na
AT3G60700,20.8426334412665,AT3G60700,3,1,protein_coding,na
AT5G15250,20.8351520000042,FTSH6,5,-1,protein_coding,na
AT5G25920,20.8293126340155,AT5G25920,5,-1,protein_coding,na
AT5G38895,20.8232506835601,AT5G38895,5,1,transcription_factor,C3H
AT4G30240,20.8079640053709,AT4G30240,4,-1,protein_coding,na
AT5G22530,20.79800418388,AT5G22530,5,1,protein_coding,na
AT1G75410,20.7722738476599,BLH3,1,-1,transcription_factor,Homeobox
AT2G04230,20.7636753680026,AT2G04230,2,-1,protein_coding,na
AT3G14590,20.7635745399646,NTMC2TYPE6.2,3,-1,protein_coding,na
AT3G01320,20.7611230849753,SNL1,3,1,protein_coding,na
AT1G45248,20.756956561823,AT1G45248,1,-1,protein_coding,na
AT1G03370,20.7536596364122,AT1G03370,1,1,protein_coding,na
AT5G43175,20.7533243707652,BHLH139,5,1,transcription_factor,bHLH
AT1G61140,20.7434958247236,EDA16,1,-1,protein_coding,na
AT1G02930,20.7352555199555,GSTF6,1,-1,protein_coding,na
AT4G33820,20.7203475681068,AT4G33820,4,-1,protein_coding,na
AT4G27410,20.7201117106785,RD26,4,-1,transcription_factor,NAC
AT5G42050,20.7087186598004,AT5G42050,5,1,protein_coding,na
AT3G52160,20.7068188421202,KCS15,3,-1,protein_coding,na
AT4G33240,20.7040831533655,FAB1A,4,-1,protein_coding,na
AT4G27820,20.6978193676554,BGLU9,4,-1,protein_coding,na
AT1G22670,20.6835636655372,RMR3,1,-1,transcription_factor,C3H
AT1G01700,20.6765760495135,ATROPGEF2,1,-1,protein_coding,na
AT1G62262,20.6536586438103,SLAH4,1,-1,protein_coding,na
AT1G53430,20.652424595794,AT1G53430,1,1,protein_coding,na
AT3G55950,20.6462897893362,CCR3,3,-1,protein_coding,na
AT2G35980,20.6301829349647,NHL10,2,1,protein_coding,na
AT1G44120,20.6268293467302,AT1G44120,1,1,protein_coding,na
AT1G34750,20.624273613288,AT1G34750,1,-1,protein_coding,na
AT5G21910,20.6227632391717,AT5G21910,5,1,protein_coding,na
AT5G41690,20.620923510611,AT5G41690,5,-1,protein_coding,na
AT3G19190,20.6125118219283,ATG2,3,1,protein_coding,na
AT1G01580,20.6107594282572,FRO2,1,1,protein_coding,na
AT1G11362,20.6075399563601,AT1G11362,1,-1,protein_coding,na
AT5G18370,20.6014065514991,AT5G18370,5,-1,protein_coding,na
AT3G14050,20.6013055376194,RSH2,3,-1,protein_coding,na
AT1G10090,20.5955316428459,AT1G10090,1,-1,protein_coding,na
AT4G38092,20.5770840402117,AT4G38092,4,1,protein_coding,na
AT1G03980,20.5701755608621,ATPCS2,1,-1,protein_coding,na
AT4G21570,20.5624401832613,AT4G21570,4,-1,protein_coding,na
AT4G38140,20.5615314167158,ATL18,4,-1,transcription_factor,C3H
AT5G38220,20.5523078912269,AT5G38220,5,1,protein_coding,na
AT2G19550,20.5500522135948,AT2G19550,2,-1,protein_coding,na
AT1G68870,20.5429163220457,ATSOFL2,1,1,protein_coding,na
AT4G09012,20.5397641253462,AT4G09012,4,-1,protein_coding,na
AT1G02950,20.529337016433,ATGSTF4,1,-1,protein_coding,na
AT1G03740,20.5226262850405,AT1G03740,1,1,protein_coding,na
AT4G15070,20.5163419750634,AT4G15070,4,-1,protein_coding,na
AT2G02350,20.5103920687534,SKIP3,2,-1,protein_coding,na
AT4G25800,20.5087498296967,CBP60D,4,1,protein_coding,na
AT2G39480,20.5061276472511,ABCB6,2,-1,protein_coding,na
AT3G25510,20.5011967155763,AT3G25510,3,-1,protein_coding,na
AT1G24190,20.4943894631057,SNL3,1,-1,protein_coding,na
AT2G31470,20.4863931010073,DOR,2,-1,protein_coding,na
AT1G59510,20.4849339390576,CF9,1,1,protein_coding,na
AT4G15700,20.4783471718528,GRXS3,4,1,protein_coding,na
AT3G05600,20.4731783624328,AT3G05600,3,-1,protein_coding,na
AT2G40270,20.4718890725493,AT2G40270,2,-1,protein_coding,na
AT2G35710,20.4687846821114,PGSIP8,2,-1,protein_coding,na
AT3G55910,20.4628340205356,AT3G55910,3,1,protein_coding,na
AT2G31083,20.4552914952187,CLE5,2,1,protein_coding,na
AT3G28340,20.4378368390803,GATL10,3,-1,protein_coding,na
AT2G26940,20.4319420376846,AT2G26940,2,-1,transcription_factor,C2H2
AT2G30360,20.4287643143994,CIPK11,2,-1,protein_coding,na
AT1G13635,20.4171308149243,AT1G13635,1,1,protein_coding,na
AT3G47160,20.4163580225986,AT3G47160,3,-1,protein_coding,na
AT5G08070,20.4063575867993,TCP17,5,1,transcription_factor,TCP
AT4G18160,20.3971137821117,TPK3,4,1,protein_coding,na
AT4G03220,20.3913806699916,AT4G03220,4,1,protein_coding,na
AT1G01150,20.379295440224,AT1G01150,1,-1,protein_coding,na
AT4G39180,20.3777275086231,SFH2,4,-1,protein_coding,na
AT3G55880,20.3421638234623,SUE4,3,1,protein_coding,na
AT4G38780,20.3412572893242,AT4G38780,4,-1,protein_coding,na
AT1G44130,20.338542464613,AT1G44130,1,-1,protein_coding,na
AT1G74200,20.3340052008056,AtRLP16,1,-1,protein_coding,na
AT1G07110,20.3276433820864,FKFBP,1,-1,protein_coding,na
AT5G14930,20.323384367168,SAG101,5,1,protein_coding,na
AT2G39410,20.3210403169588,AT2G39410,2,1,protein_coding,na
AT1G80080,20.3092133798943,TMM,1,-1,protein_coding,na
AT4G01400,20.309090293886,AT4G01400,4,-1,protein_coding,na
AT3G62900,20.3072872589265,AT3G62900,3,-1,protein_coding,na
AT4G22170,20.306609340962,AT4G22170,4,1,protein_coding,na
AT4G01920,20.3049846539661,AT4G01920,4,-1,protein_coding,na
AT3G25577,20.300681444786,AT3G25577,3,1,protein_coding,na
AT3G19620,20.2976093940284,BXL5,3,-1,protein_coding,na
AT1G70740,20.2892782690038,AT1G70740,1,-1,protein_coding,na
AT2G43850,20.2872609523242,ILK1,2,-1,protein_coding,na
AT3G29760,20.2815173496275,AT3G29760,3,-1,protein_coding,na
AT2G02700,20.2803199735493,AT2G02700,2,1,protein_coding,na
AT5G01100,20.2786040531367,FRB1,5,-1,protein_coding,na
AT5G25050,20.2699221282365,AT5G25050,5,1,protein_coding,na
AT3G51970,20.2642513157695,ASAT1,3,1,protein_coding,na
AT4G16900,20.2580396728342,AT4G16900,4,-1,protein_coding,na
AT3G27560,20.2459556122204,ATN1,3,-1,protein_coding,na
AT5G17850,20.2407620275718,CCX2,5,1,protein_coding,na
AT5G38350,20.2387265183473,AT5G38350,5,1,protein_coding,na
AT4G28290,20.2328591859862,AT4G28290,4,-1,protein_coding,na
AT1G04600,20.2185266191821,XI-A,1,1,protein_coding,na
AT5G16830,20.2143537768015,SYP21,5,-1,protein_coding,na
AT4G09649,20.206715941256,AT4G09649,4,-1,protein_coding,na
AT5G09700,20.2059879648719,AT5G09700,5,-1,protein_coding,na
AT1G78280,20.2033313183985,AT1G78280,1,1,protein_coding,na
AT5G37240,20.1961013467716,AT5G37240,5,-1,protein_coding,na
AT1G70420,20.1953297084043,AT1G70420,1,-1,protein_coding,na
AT4G21940,20.1854446398599,CPK15,4,1,protein_coding,na
AT4G24420,20.183074135421,AT4G24420,4,1,protein_coding,na
AT4G18240,20.1829502468396,SS4,4,1,protein_coding,na
AT3G03750,20.1796002166301,SUVR3,3,1,protein_coding,na
AT2G04380,20.1767731147209,AT2G04380,2,1,protein_coding,na
AT2G29640,20.1674579958333,JOSL,2,1,protein_coding,na
AT2G34530,20.1660476208127,AT2G34530,2,-1,protein_coding,na
AT5G23110,20.1524452456144,AT5G23110,5,1,protein_coding,na
AT4G03600,20.1400247270575,AT4G03600,4,-1,protein_coding,na
AT1G71030,20.1347642698176,ATMYBL2,1,-1,transcription_factor,MYB-related
AT5G10370,20.1338805864147,AT5G10370,5,1,protein_coding,na
AT2G29410,20.1316869196792,MTPB,2,1,protein_coding,na
AT4G00980,20.130620323889,AT4G00980,4,-1,protein_coding,na
AT2G42370,20.1225023138283,AT2G42370,2,1,protein_coding,na
AT3G27940,20.1215478597165,LBD26,3,1,protein_coding,na
AT5G18470,20.1186292883483,AT5G18470,5,1,protein_coding,na
AT4G14716,20.1104895438179,ARD2,4,-1,protein_coding,na
AT4G26740,20.0966936119277,PXG1,4,-1,protein_coding,na
AT2G19280,20.0958608734646,AT2G19280,2,1,protein_coding,na
AT3G11160,20.0934312358755,AT3G11160,3,-1,protein_coding,na
AT5G40790,20.072346827539,AT5G40790,5,-1,protein_coding,na
AT3G22830,20.0510493271503,HSFA6B,3,1,transcription_factor,HSF
AT3G60400,20.0426839084955,MTERF18,3,1,protein_coding,na
AT2G42240,20.0426635372358,AT2G42240,2,1,protein_coding,na
AT3G10680,20.0310524398903,AT3G10680,3,1,protein_coding,na
AT2G13660,20.0272056447442,AT2G13660,2,-1,protein_coding,na
AT5G02000,20.0132205259517,AT5G02000,5,-1,protein_coding,na
AT2G19240,20.0066321821938,AT2G19240,2,-1,protein_coding,na
AT2G31820,20.0008804207943,AT2G31820,2,1,protein_coding,na
AT4G37180,19.9890329025932,HHO5,4,1,transcription_factor,G2-like
AT3G42630,19.9876580821697,AT3G42630,3,1,protein_coding,na
AT4G34330,19.9865158364059,AT4G34330,4,1,protein_coding,na
AT3G45020,19.9835556214341,AT3G45020,3,-1,protein_coding,na
AT2G44500,19.9814357484397,OFUT20,2,1,protein_coding,na
AT1G22770,19.97904992251,GI,1,1,protein_coding,na
AT5G17390,19.978686628579,AT5G17390,5,1,protein_coding,na
AT1G54590,19.9658032697354,AT1G54590,1,-1,protein_coding,na
AT4G17615,19.9646682465551,CBL1,4,1,protein_coding,na
AT1G19180,19.9565160640758,TIFY10A,1,1,protein_coding,na
AT5G11210,19.9565042604863,GLR2.5,5,-1,protein_coding,na
AT3G56470,19.9458154701286,AT3G56470,3,1,protein_coding,na
AT4G31450,19.9268857188217,AT4G31450,4,-1,protein_coding,na
AT5G11870,19.9228272041407,AT5G11870,5,1,protein_coding,na
AT1G35183,19.9211641049777,AT1G35183,1,1,protein_coding,na
AT5G42250,19.9166590638675,AT5G42250,5,1,protein_coding,na
AT2G21200,19.9134658427036,AT2G21200,2,-1,protein_coding,na
AT1G01660,19.9132825854646,AT1G01660,1,-1,protein_coding,na
AT2G30250,19.9125014889835,WRKY25,2,-1,transcription_factor,WRKY
AT3G14225,19.8938136062329,GLIP4,3,-1,protein_coding,na
AT3G54120,19.8919029623209,RTNLB12,3,-1,protein_coding,na
AT3G28850,19.8904194015326,AT3G28850,3,1,protein_coding,na
AT4G37860,19.8903894638484,AT4G37860,4,-1,protein_coding,na
AT1G75600,19.8866099653497,AT1G75600,1,1,protein_coding,na
AT2G23985,19.886385639967,AT2G23985,2,1,protein_coding,na
AT2G27170,19.8863361921118,SMC3,2,-1,protein_coding,na
AT3G15830,19.885124263222,AT3G15830,3,1,protein_coding,na
AT4G20830,19.884749932942,AT4G20830,4,1,protein_coding,na
AT2G36220,19.8672699373215,AT2G36220,2,1,protein_coding,na
AT2G31210,19.8608444746755,BHLH91,2,1,transcription_factor,bHLH
AT1G34120,19.8581409997628,IP5P1,1,1,protein_coding,na
AT3G22961,19.8405857304263,AT3G22961,3,1,protein_coding,na
AT3G55240,19.840550762334,AT3G55240,3,-1,protein_coding,na
AT1G21910,19.8378819511657,ERF012,1,1,transcription_factor,AP2-EREBP
AT1G32375,19.8374604857119,AT1G32375,1,1,protein_coding,na
AT3G63380,19.8371873864731,ACA12,3,-1,protein_coding,na
AT1G61180,19.8366482974503,AT1G61180,1,1,protein_coding,na
AT2G39420,19.8336934991984,AT2G39420,2,1,protein_coding,na
AT4G12020,19.8208380881434,WRKY19,4,1,transcription_factor,WRKY
AT3G10113,19.8029200395485,RVE7L,3,-1,transcription_factor,MYB-related
AT1G58420,19.8013009803981,AT1G58420,1,1,protein_coding,na
AT5G12340,19.7952056798626,AT5G12340,5,-1,protein_coding,na
AT1G67050,19.7839734378881,AT1G67050,1,-1,protein_coding,na
AT3G48200,19.7818389299736,AT3G48200,3,-1,protein_coding,na
AT3G61970,19.7800452085691,NGA2,3,1,transcription_factor,RAV
AT3G59700,19.773703880561,LECRK55,3,1,protein_coding,na
AT1G20640,19.7694068434332,NLP4,1,1,transcription_factor,NLP
AT4G34990,19.7667792696061,MYB32,4,-1,transcription_factor,MYB
AT4G34390,19.7634280909954,XLG2,4,1,protein_coding,na
AT2G02640,19.7532693434761,AT2G02640,2,1,protein_coding,na
AT4G22710,19.7496359752906,CYP706A2,4,1,protein_coding,na
AT1G61710,19.7417845556529,AT1G61710,1,-1,protein_coding,na
AT3G47110,19.7345378685105,AT3G47110,3,-1,protein_coding,na
AT2G41835,19.7320839994841,SAP11,2,-1,transcription_factor,C2H2
AT1G10760,19.7320432398074,GWD1,1,-1,protein_coding,na
AT3G01310,19.7303219188552,AT3G01310,3,-1,protein_coding,na
AT3G26020,19.7204970870815,AT3G26020,3,1,protein_coding,na
AT2G22800,19.7145483007251,HAT9,2,-1,transcription_factor,Homeobox
AT3G02800,19.7112989845241,AT3G02800,3,-1,protein_coding,na
AT1G04840,19.7104431636858,PCMP-H64,1,-1,protein_coding,na
AT5G26250,19.7077961675614,STP8,5,1,protein_coding,na
AT4G20860,19.7041802316559,FAD-OXR,4,1,protein_coding,na
AT4G32690,19.7038044550285,GLB3,4,1,protein_coding,na
AT4G11110,19.7030494202382,SPA2,4,1,protein_coding,na
AT2G29950,19.6995698298885,EFL1,2,1,protein_coding,na
AT4G11700,19.6931986612474,AT4G11700,4,-1,protein_coding,na
AT2G28610,19.6845087894783,WOX3,2,1,transcription_factor,Homeobox
AT1G21190,19.6812931206822,LSM3A,1,-1,protein_coding,na
AT2G46494,19.6759418291892,ATL21B,2,-1,protein_coding,na
AT3G19663,19.6688339083003,AT3G19663,3,1,protein_coding,na
AT3G45440,19.6669042764359,AT3G45440,3,-1,protein_coding,na
AT5G20150,19.6614984143717,SPX1,5,1,protein_coding,na
AT4G24410,19.6606829771295,AT4G24410,4,-1,protein_coding,na
AT4G14096,19.6599352866817,AT4G14096,4,1,protein_coding,na
AT3G55650,19.642064897528,AT3G55650,3,1,protein_coding,na
AT1G03430,19.6412277202895,AHP5,1,1,protein_coding,na
AT4G31000,19.6408417478671,CBP60F,4,1,protein_coding,na
AT2G17525,19.6308840099462,AT2G17525,2,1,protein_coding,na
AT3G19980,19.6219835736244,FYPP3,3,1,protein_coding,na
AT2G34655,19.6113582615283,AT2G34655,2,1,protein_coding,na
AT2G28590,19.6082354390221,PBL6,2,1,protein_coding,na
AT2G29150,19.607829375648,AT2G29150,2,-1,protein_coding,na
AT1G19200,19.6077374434001,AT1G19200,1,-1,protein_coding,na
AT3G45443,19.6053360471045,AT3G45443,3,-1,protein_coding,na
AT3G15500,19.6011911368737,NAC055,3,1,transcription_factor,NAC
AT3G52100,19.6010569004652,AT3G52100,3,1,protein_coding,na
AT2G29000,19.6001248040827,AT2G29000,2,1,protein_coding,na
AT2G26860,19.5997635148235,AT2G26860,2,-1,protein_coding,na
AT5G12990,19.5993352063,CLE40,5,-1,protein_coding,na
AT1G75020,19.596373184507,LPAT4,1,1,protein_coding,na
AT1G63910,19.5945709743412,AtMYB103,1,-1,transcription_factor,MYB
AT1G16850,19.5930698016547,AT1G16850,1,-1,protein_coding,na
