Ensembl.Gene.ID,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT1G05065,CLE20,1,-1,protein_coding,na
AT1G05070,AT1G05070,1,-1,protein_coding,na
AT1G05080,AT1G05080,1,1,protein_coding,na
AT1G05085,AT1G05085,1,1,protein_coding,na
AT1G05090,AT1G05090,1,1,protein_coding,na
AT1G05100,MAPKKK18,1,1,protein_coding,na
AT1G05120,AT1G05120,1,-1,protein_coding,na
AT1G05135,AT1G05135,1,-1,pseudogene,na
AT1G05136,AT1G05136,1,1,protein_coding,na
AT1G05140,AT1G05140,1,1,protein_coding,na
AT1G05150,AT1G05150,1,-1,protein_coding,na
AT1G05160,CYP88A3,1,-1,protein_coding,na
AT1G05170,AT1G05170,1,-1,protein_coding,na
AT1G05180,AXR1,1,-1,protein_coding,na
AT1G05190,emb2394,1,-1,protein_coding,na
AT1G05200,ATGLR3.4,1,1,protein_coding,na
AT1G05205,AT1G05205,1,-1,protein_coding,na
AT1G05210,AT1G05210,1,1,protein_coding,na
AT1G05220,AT1G05220,1,1,protein_coding,na
AT1G05230,HDG2,1,-1,transcription_factor,Homeobox
AT1G05240,AT1G05240,1,1,protein_coding,na
AT1G05250,AT1G05250,1,-1,protein_coding,na
AT1G05260,RCI3,1,1,protein_coding,na
AT1G05270,AT1G05270,1,-1,protein_coding,na
AT1G05280,AT1G05280,1,-1,protein_coding,na
AT1G05290,AT1G05290,1,-1,protein_coding,na
AT1G05291,AT1G05291,1,-1,protein_coding,na
AT1G05300,ZIP5,1,-1,protein_coding,na
AT1G05310,AT1G05310,1,-1,protein_coding,na
AT1G05320,AT1G05320,1,1,protein_coding,na
AT1G05330,AT1G05330,1,1,protein_coding,na
AT1G05340,AT1G05340,1,-1,protein_coding,na
AT1G05350,AT1G05350,1,-1,protein_coding,na
AT1G05360,AT1G05360,1,1,protein_coding,na
AT1G05370,AT1G05370,1,-1,protein_coding,na
AT1G05380,AT1G05380,1,1,transcription_factor,PHD
AT1G05385,LPA19,1,-1,protein_coding,na
AT1G05390,AT1G05390,1,-1,tRNA,na
AT1G05400,AT1G05400,1,1,protein_coding,na
AT1G05410,AT1G05410,1,-1,protein_coding,na
AT1G05420,ATOFP12,1,1,protein_coding,na
AT1G05430,AT1G05430,1,-1,protein_coding,na
AT1G05440,AT1G05440,1,-1,protein_coding,na
AT1G05450,AT1G05450,1,1,protein_coding,na
AT1G05460,SDE3,1,-1,protein_coding,na
AT1G05470,CVP2,1,-1,protein_coding,na
AT1G05490,chr31,1,-1,protein_coding,na
AT1G05500,SYTE,1,1,protein_coding,na
AT1G05510,AT1G05510,1,1,protein_coding,na
AT1G05520,AT1G05520,1,-1,protein_coding,na
AT1G05530,UGT75B2,1,-1,protein_coding,na
AT1G05540,AT1G05540,1,1,protein_coding,na
AT1G05550,AT1G05550,1,-1,protein_coding,na
AT1G05560,UGT1,1,-1,protein_coding,na
AT1G05562,AT1G05562,1,1,ncRNA,na
AT1G05570,CALS1,1,-1,protein_coding,na
AT1G05575,AT1G05575,1,-1,protein_coding,na
AT1G05577,AT1G05577,1,-1,protein_coding,na
AT1G05580,ATCHX23,1,-1,protein_coding,na
AT1G05590,HEXO2,1,1,protein_coding,na
AT1G05600,AT1G05600,1,1,protein_coding,na
AT1G05610,APS2,1,-1,protein_coding,na
AT1G05615,AT1G05615,1,-1,protein_coding,na
AT1G05620,URH2,1,1,protein_coding,na
AT1G05630,AT5PTASE13,1,1,protein_coding,na
AT1G05640,AT1G05640,1,-1,protein_coding,na
AT1G05650,AT1G05650,1,-1,protein_coding,na
AT1G05660,AT1G05660,1,-1,protein_coding,na
AT1G05670,AT1G05670,1,-1,protein_coding,na
AT1G05675,AT1G05675,1,-1,protein_coding,na
AT1G05680,UGT74E2,1,-1,protein_coding,na
AT1G05690,BT3,1,1,protein_coding,na
AT1G05700,AT1G05700,1,1,protein_coding,na
AT1G05710,AT1G05710,1,1,transcription_factor,bHLH
AT1G05720,AT1G05720,1,-1,protein_coding,na
AT1G05730,AT1G05730,1,1,protein_coding,na
AT1G05740,AT1G05740,1,1,protein_coding,na
AT1G05750,PDE247,1,1,protein_coding,na
AT1G05760,RTM1,1,-1,protein_coding,na
AT1G05770,AT1G05770,1,-1,protein_coding,na
AT1G05780,AT1G05780,1,1,protein_coding,na
AT1G05785,AT1G05785,1,1,protein_coding,na
AT1G05790,AT1G05790,1,1,protein_coding,na
AT1G05800,DGL,1,1,protein_coding,na
AT1G05805,AT1G05805,1,1,transcription_factor,bHLH
AT1G05810,ARA,1,1,protein_coding,na
AT1G05820,SPPL5,1,1,protein_coding,na
AT1G05830,ATX2,1,1,protein_coding,na
AT1G05835,AT1G05835,1,1,protein_coding,na
AT1G05840,AT1G05840,1,-1,protein_coding,na
AT1G05850,POM1,1,-1,protein_coding,na
AT1G05860,AT1G05860,1,1,protein_coding,na
AT1G05870,AT1G05870,1,-1,protein_coding,na
AT1G05880,ARI12,1,1,protein_coding,na
AT1G05890,ARI5,1,1,protein_coding,na
AT1G05894,AT1G05894,1,1,protein_coding,na
AT1G05900,ATNTH2,1,1,protein_coding,na
AT1G05910,AT1G05910,1,1,protein_coding,na
AT1G05920,AT1G05920,1,1,protein_coding,na
AT1G05925,AT1G05925,1,-1,protein_coding,na
AT1G05930,AT1G05930,1,1,protein_coding,na
AT1G05940,CAT9,1,-1,protein_coding,na
AT1G05950,AT1G05950,1,-1,protein_coding,na
AT1G05960,AT1G05960,1,-1,protein_coding,na
AT1G05970,AT1G05970,1,-1,protein_coding,na
AT1G05980,AT1G05980,1,1,tRNA,na
AT1G05990,RHS1,1,1,protein_coding,na
AT1G06000,AT1G06000,1,-1,protein_coding,na
AT1G06002,AT1G06002,1,1,ncRNA,na
AT1G06010,AT1G06010,1,1,protein_coding,na
AT1G06020,AT1G06020,1,1,protein_coding,na
AT1G06030,AT1G06030,1,1,protein_coding,na
AT1G06040,STO,1,-1,transcription_factor,Orphan
AT1G06050,AT1G06050,1,-1,protein_coding,na
AT1G06060,AT1G06060,1,1,protein_coding,na
AT1G06070,AT1G06070,1,-1,transcription_factor,bZIP
AT1G06080,ADS1,1,1,protein_coding,na
AT1G06090,AT1G06090,1,1,protein_coding,na
AT1G06100,AT1G06100,1,1,protein_coding,na
AT1G06110,SKIP16,1,-1,protein_coding,na
AT1G06120,AT1G06120,1,1,protein_coding,na
AT1G06130,GLX2-4,1,-1,protein_coding,na
AT1G06135,AT1G06135,1,1,protein_coding,na
AT1G06137,AT1G06137,1,-1,protein_coding,na
AT1G06140,AT1G06140,1,1,protein_coding,na
AT1G06148,AT1G06148,1,-1,protein_coding,na
AT1G06149,CPuORF8,1,-1,protein_coding,na
AT1G06150,EMB1444,1,-1,protein_coding,na
AT1G06160,ORA59,1,1,transcription_factor,AP2-EREBP
AT1G06170,AT1G06170,1,-1,transcription_factor,bHLH
AT1G06180,ATMYB13,1,1,transcription_factor,MYB
AT1G06190,AT1G06190,1,-1,protein_coding,na
AT1G06200,AT1G06200,1,-1,protein_coding,na
AT1G06210,AT1G06210,1,1,protein_coding,na
AT1G06220,MEE5,1,1,protein_coding,na
AT1G06225,CLE3,1,1,protein_coding,na
AT1G06230,GTE4,1,1,protein_coding,na
AT1G06240,AT1G06240,1,1,protein_coding,na
AT1G06250,AT1G06250,1,-1,protein_coding,na
AT1G06260,AT1G06260,1,1,protein_coding,na
AT1G06265,AT1G06265,1,-1,ncRNA,na
AT1G06270,AT1G06270,1,-1,protein_coding,na
AT1G06280,LBD2,1,-1,protein_coding,na
AT1G06290,ACX3,1,1,protein_coding,na
AT1G06310,ACX6,1,1,protein_coding,na
AT1G06320,AT1G06320,1,1,protein_coding,na
AT1G06330,AT1G06330,1,-1,protein_coding,na
AT1G06340,AT1G06340,1,-1,protein_coding,na
AT1G06350,AT1G06350,1,-1,protein_coding,na
AT1G06360,AT1G06360,1,-1,protein_coding,na
AT1G06370,AT1G06370,1,-1,pseudogene,na
AT1G06380,AT1G06380,1,1,protein_coding,na
AT1G06390,GSK1,1,1,protein_coding,na
AT1G06400,ARA2,1,-1,protein_coding,na
AT1G06410,ATTPS7,1,1,protein_coding,na
AT1G06420,AT1G06420,1,1,protein_coding,na
AT1G06430,FTSH8,1,-1,protein_coding,na
AT1G06440,AT1G06440,1,-1,protein_coding,na
AT1G06450,AT1G06450,1,1,protein_coding,na
AT1G06460,ACD32.1,1,-1,protein_coding,na
AT1G06470,AT1G06470,1,1,protein_coding,na
AT1G06475,AT1G06475,1,-1,protein_coding,na
AT1G06480,AT1G06480,1,1,tRNA,na
AT1G06490,ATGSL07,1,1,protein_coding,na
AT1G06500,AT1G06500,1,1,protein_coding,na
AT1G06510,AT1G06510,1,1,protein_coding,na
AT1G06515,AT1G06515,1,-1,protein_coding,na
AT1G06520,ATGPAT1,1,-1,protein_coding,na
AT1G06530,AT1G06530,1,1,protein_coding,na
AT1G06540,AT1G06540,1,-1,protein_coding,na
AT1G06550,AT1G06550,1,-1,protein_coding,na
AT1G06560,AT1G06560,1,1,protein_coding,na
AT1G06570,PDS1,1,-1,protein_coding,na
AT1G06580,AT1G06580,1,-1,protein_coding,na
AT1G06590,AT1G06590,1,-1,protein_coding,na
AT1G06610,AT1G06610,1,1,tRNA,na
AT1G06620,AT1G06620,1,1,protein_coding,na
AT1G06630,AT1G06630,1,1,protein_coding,na
AT1G06640,AT1G06640,1,1,protein_coding,na
AT1G06645,AT1G06645,1,1,protein_coding,na
AT1G06650,AT1G06650,1,1,protein_coding,na
AT1G06660,AT1G06660,1,-1,protein_coding,na
AT1G06670,NIH,1,1,protein_coding,na
AT1G06680,PSBP-1,1,1,protein_coding,na
AT1G06690,AT1G06690,1,-1,protein_coding,na
AT1G06700,AT1G06700,1,-1,protein_coding,na
AT1G06710,AT1G06710,1,-1,protein_coding,na
AT1G06720,AT1G06720,1,-1,protein_coding,na
AT1G06730,AT1G06730,1,1,protein_coding,na
AT1G06740,AT1G06740,1,1,transposable_element_gene,na
AT1G06750,AT1G06750,1,1,protein_coding,na
AT1G06760,AT1G06760,1,-1,protein_coding,na
AT1G06770,DRIP1,1,-1,protein_coding,na
AT1G06780,GAUT6,1,1,protein_coding,na
AT1G06790,AT1G06790,1,1,protein_coding,na
AT1G06800,PLA-I{gamma}1,1,-1,protein_coding,na
AT1G06810,AT1G06810,1,-1,protein_coding,na
AT1G06820,CRTISO,1,-1,protein_coding,na
AT1G06830,AT1G06830,1,1,protein_coding,na
AT1G06840,AT1G06840,1,-1,protein_coding,na
AT1G06850,AtbZIP52,1,1,transcription_factor,bZIP
AT1G06860,AT1G06860,1,-1,tRNA,na
AT1G06870,AT1G06870,1,1,protein_coding,na
AT1G06880,AT1G06880,1,-1,tRNA,na
AT1G06890,AT1G06890,1,-1,protein_coding,na
AT1G06900,AT1G06900,1,-1,protein_coding,na
AT1G06910,TRFL7,1,1,transcription_factor,MYB-related
AT1G06920,ATOFP4,1,-1,protein_coding,na
AT1G06923,AT1G06923,1,1,protein_coding,na
AT1G06925,AT1G06925,1,-1,protein_coding,na
AT1G06930,AT1G06930,1,1,protein_coding,na
AT1G06950,ATTIC110,1,-1,protein_coding,na
AT1G06960,AT1G06960,1,1,protein_coding,na
AT1G06970,CHX14,1,1,protein_coding,na
AT1G06980,AT1G06980,1,-1,protein_coding,na
AT1G06990,AT1G06990,1,1,protein_coding,na
AT1G07000,ATEXO70B2,1,-1,protein_coding,na
AT1G07010,AT1G07010,1,1,protein_coding,na
AT1G07020,AT1G07020,1,-1,protein_coding,na
AT1G07025,AT1G07025,1,-1,protein_coding,na
AT1G07030,AT1G07030,1,-1,protein_coding,na
AT1G07040,AT1G07040,1,-1,protein_coding,na
AT1G07050,AT1G07050,1,-1,protein_coding,na
AT1G07051,MIR847A,1,1,miRNA,na
AT1G07060,AT1G07060,1,-1,protein_coding,na
AT1G07070,AT1G07070,1,1,protein_coding,na
AT1G07080,AT1G07080,1,1,protein_coding,na
AT1G07090,LSH6,1,-1,protein_coding,na
AT1G07100,AT1G07100,1,1,tRNA,na
AT1G07110,F2KP,1,-1,protein_coding,na
AT1G07119,AT1G07119,1,1,ncRNA,na
AT1G07120,AT1G07120,1,-1,protein_coding,na
AT1G07128,AT1G07128,1,-1,ncRNA,na
AT1G07130,STN1,1,1,protein_coding,na
AT1G07135,AT1G07135,1,-1,protein_coding,na
AT1G07140,SIRANBP,1,-1,protein_coding,na
AT1G07150,MAPKKK13,1,-1,protein_coding,na
AT1G07160,AT1G07160,1,-1,protein_coding,na
AT1G07170,AT1G07170,1,1,protein_coding,na
AT1G07175,AT1G07175,1,1,protein_coding,na
AT1G07180,ATNDI1,1,1,protein_coding,na
AT1G07190,AT1G07190,1,1,protein_coding,na
AT1G07200,AT1G07200,1,-1,protein_coding,na
AT1G07210,AT1G07210,1,1,protein_coding,na
AT1G07220,AT1G07220,1,-1,protein_coding,na
AT1G07230,NPC1,1,-1,protein_coding,na
AT1G07240,UGT71C5,1,1,protein_coding,na
AT1G07250,UGT71C4,1,1,protein_coding,na
AT1G07260,UGT71C3,1,-1,protein_coding,na
AT1G07270,AT1G07270,1,-1,protein_coding,na
AT1G07280,AT1G07280,1,1,protein_coding,na
AT1G07290,GONST2,1,-1,protein_coding,na
AT1G07300,AT1G07300,1,-1,protein_coding,na
AT1G07310,AT1G07310,1,-1,protein_coding,na
AT1G07320,RPL4,1,1,protein_coding,na
AT1G07330,AT1G07330,1,1,protein_coding,na
AT1G07340,ATSTP2,1,1,protein_coding,na
AT1G07350,AT1G07350,1,-1,protein_coding,na
AT1G07360,AT1G07360,1,-1,protein_coding,na
AT1G07370,PCNA1,1,1,protein_coding,na
AT1G07380,AT1G07380,1,-1,protein_coding,na
AT1G07390,AtRLP1,1,1,protein_coding,na
AT1G07400,AT1G07400,1,1,protein_coding,na
AT1G07410,ATRABA2B,1,1,protein_coding,na
AT1G07420,ATSMO2,1,1,protein_coding,na
AT1G07430,HAI2,1,-1,protein_coding,na
AT1G07440,AT1G07440,1,-1,protein_coding,na
AT1G07450,AT1G07450,1,-1,protein_coding,na
AT1G07460,AT1G07460,1,1,protein_coding,na
AT1G07470,AT1G07470,1,1,protein_coding,na
AT1G07473,AT1G07473,1,-1,protein_coding,na
AT1G07476,AT1G07476,1,1,protein_coding,na
AT1G07480,AT1G07480,1,-1,protein_coding,na
AT1G07485,AT1G07485,1,1,protein_coding,na
AT1G07490,RTFL3,1,-1,protein_coding,na
AT1G07500,AT1G07500,1,-1,protein_coding,na
AT1G07510,ftsh10,1,1,protein_coding,na
AT1G07520,AT1G07520,1,-1,transcription_factor,GRAS
AT1G07530,SCL14,1,-1,transcription_factor,GRAS
AT1G07540,TRFL2,1,-1,transcription_factor,MYB-related
AT1G07550,AT1G07550,1,-1,protein_coding,na
AT1G07560,AT1G07560,1,1,protein_coding,na
AT1G07570,APK1A,1,-1,protein_coding,na
AT1G07580,AT1G07580,1,1,tRNA,na
AT1G07590,AT1G07590,1,-1,protein_coding,na
AT1G07600,MT1A,1,-1,protein_coding,na
AT1G07610,MT1C,1,1,protein_coding,na
AT1G07615,AT1G07615,1,-1,protein_coding,na
AT1G07620,ATOBGM,1,-1,protein_coding,na
AT1G07630,PLL5,1,1,protein_coding,na
AT1G07640,OBP2,1,-1,transcription_factor,C2C2-Dof
AT1G07645,ATDSI-1VOC,1,-1,protein_coding,na
AT1G07650,AT1G07650,1,-1,protein_coding,na
AT1G07660,AT1G07660,1,1,protein_coding,na
AT1G07670,ATECA4,1,-1,protein_coding,na
AT1G07680,AT1G07680,1,1,protein_coding,na
AT1G07690,AT1G07690,1,1,protein_coding,na
AT1G07700,AT1G07700,1,1,protein_coding,na
AT1G07702,AT1G07702,1,-1,snoRNA,na
AT1G07705,AT1G07705,1,1,protein_coding,na
AT1G07710,AT1G07710,1,-1,protein_coding,na
AT1G07720,KCS3,1,-1,protein_coding,na
AT1G07725,ATEXO70H6,1,-1,protein_coding,na
AT1G07728,AT1G07728,1,1,ncRNA,na
AT1G07730,AT1G07730,1,-1,protein_coding,na
AT1G07740,AT1G07740,1,-1,protein_coding,na
AT1G07745,ATRAD51D,1,-1,protein_coding,na
AT1G07747,AT1G07747,1,1,protein_coding,na
AT1G07750,AT1G07750,1,-1,protein_coding,na
AT1G07760,AT1G07760,1,-1,tRNA,na
AT1G07770,RPS15A,1,-1,protein_coding,na
AT1G07780,PAI1,1,-1,protein_coding,na
AT1G07790,HTB1,1,1,protein_coding,na
AT1G07795,AT1G07795,1,1,protein_coding,na
AT1G07800,AT1G07800,1,1,transposable_element_gene,na
AT1G07810,ECA1,1,1,protein_coding,na
AT1G07820,AT1G07820,1,-1,protein_coding,na
AT1G07830,AT1G07830,1,1,protein_coding,na
AT1G07840,AT1G07840,1,1,protein_coding,na
AT1G07850,AT1G07850,1,1,protein_coding,na
AT1G07860,AT1G07860,1,-1,protein_coding,na
AT1G07870,AT1G07870,1,-1,protein_coding,na
AT1G07880,ATMPK13,1,-1,protein_coding,na
AT1G07885,AT1G07885,1,-1,protein_coding,na
AT1G07890,APX1,1,1,protein_coding,na
AT1G07900,LBD1,1,1,protein_coding,na
AT1G07901,AT1G07901,1,-1,protein_coding,na
AT1G07910,ATRNL,1,1,protein_coding,na
AT1G07920,AT1G07920,1,1,protein_coding,na
AT1G07930,AT1G07930,1,1,protein_coding,na
AT1G07940,AT1G07940,1,-1,protein_coding,na
AT1G07950,MED22B,1,-1,protein_coding,na
AT1G07960,ATPDIL5-1,1,1,protein_coding,na
AT1G07970,AT1G07970,1,-1,protein_coding,na
AT1G07980,NF-YC10,1,-1,transcription_factor,CCAAT-HAP5
AT1G07985,AT1G07985,1,1,protein_coding,na
AT1G07990,AT1G07990,1,1,protein_coding,na
AT1G08000,GATA10,1,-1,transcription_factor,C2C2-Gata
AT1G08005,AT1G08005,1,1,protein_coding,na
AT1G08010,GATA11,1,-1,transcription_factor,C2C2-Gata
AT1G08030,TPST,1,-1,protein_coding,na
AT1G08032,AT1G08032,1,1,protein_coding,na
AT1G08035,AT1G08035,1,1,protein_coding,na
AT1G08040,AT1G08040,1,-1,protein_coding,na
AT1G08050,AT1G08050,1,-1,protein_coding,na
AT1G08060,MOM,1,-1,protein_coding,na
AT1G08065,ATACA5,1,-1,protein_coding,na
AT1G08070,OTP82,1,-1,protein_coding,na
AT1G08080,ATACA7,1,-1,protein_coding,na
AT1G08090,ATNRT2:1,1,1,protein_coding,na
AT1G08100,ATNRT2.2,1,-1,protein_coding,na
AT1G08105,AT1G08105,1,-1,transposable_element_gene,na
AT1G08110,AT1G08110,1,1,protein_coding,na
AT1G08115,AT1G08115,1,-1,snRNA,na
AT1G08120,AT1G08120,1,1,protein_coding,na
AT1G08125,AT1G08125,1,-1,protein_coding,na
AT1G08130,ATLIG1,1,-1,protein_coding,na
AT1G08135,ATCHX6B,1,-1,protein_coding,na
AT1G08140,ATCHX6A,1,-1,protein_coding,na
AT1G08150,ATCHX5,1,-1,protein_coding,na
AT1G08160,AT1G08160,1,-1,protein_coding,na
AT1G08165,AT1G08165,1,-1,protein_coding,na
AT1G08170,AT1G08170,1,-1,protein_coding,na
AT1G08180,AT1G08180,1,-1,protein_coding,na
AT1G08190,ATVPS41,1,1,protein_coding,na
AT1G08200,AXS2,1,-1,protein_coding,na
AT1G08210,AT1G08210,1,-1,protein_coding,na
AT1G08220,AT1G08220,1,-1,protein_coding,na
AT1G08230,AT1G08230,1,-1,protein_coding,na
AT1G08240,AT1G08240,1,1,tRNA,na
AT1G08250,ADT6,1,-1,protein_coding,na
AT1G08260,EMB142,1,1,protein_coding,na
AT1G08270,AT1G08270,1,-1,protein_coding,na
AT1G08280,AT1G08280,1,1,protein_coding,na
AT1G08290,WIP3,1,-1,transcription_factor,C2H2
AT1G08300,NVL,1,1,protein_coding,na
AT1G08310,AT1G08310,1,1,protein_coding,na
AT1G08315,AT1G08315,1,-1,protein_coding,na
AT1G08320,TGA9,1,-1,transcription_factor,bZIP
AT1G08340,AT1G08340,1,1,protein_coding,na
AT1G08350,AT1G08350,1,-1,protein_coding,na
AT1G08360,AT1G08360,1,1,protein_coding,na
AT1G08370,DCP1,1,1,protein_coding,na
AT1G08380,PSAO,1,-1,protein_coding,na
AT1G08390,AT1G08390,1,1,protein_coding,na
AT1G08400,AT1G08400,1,-1,protein_coding,na
AT1G08410,AT1G08410,1,1,protein_coding,na
AT1G08420,BSL2,1,1,protein_coding,na
AT1G08430,ALMT1,1,1,protein_coding,na
AT1G08440,AT1G08440,1,1,protein_coding,na
AT1G08450,CRT3,1,-1,protein_coding,na
AT1G08460,HDA08,1,1,protein_coding,na
AT1G08465,YAB2,1,1,transcription_factor,C2C2-YABBY
AT1G08470,SSL3,1,-1,protein_coding,na
AT1G08480,AT1G08480,1,1,protein_coding,na
AT1G08490,ATSUFS,1,-1,protein_coding,na
AT1G08500,ENODL18,1,1,protein_coding,na
AT1G08510,FATB,1,-1,protein_coding,na
AT1G08520,ALB1,1,1,protein_coding,na
AT1G08530,AT1G08530,1,1,protein_coding,na
AT1G08540,SIGB,1,1,protein_coding,na
AT1G08550,NPQ1,1,1,protein_coding,na
AT1G08560,SYP111,1,-1,protein_coding,na
AT1G08570,ACHT4,1,1,protein_coding,na
AT1G08580,AT1G08580,1,-1,protein_coding,na
AT1G08590,AT1G08590,1,1,protein_coding,na
AT1G08592,AT1G08592,1,-1,ncRNA,na
AT1G08600,ATRX,1,1,protein_coding,na
AT1G08610,AT1G08610,1,-1,protein_coding,na
AT1G08620,PKDM7D,1,1,transcription_factor,JUMONJI
AT1G08630,THA1,1,-1,protein_coding,na
AT1G08640,CJD1,1,-1,protein_coding,na
AT1G08650,PPCK1,1,1,protein_coding,na
AT1G08660,MGP2,1,-1,protein_coding,na
AT1G08670,AT1G08670,1,-1,protein_coding,na
AT1G08680,ZIGA4,1,1,protein_coding,na
AT1G08695,SCRL3,1,-1,protein_coding,na
AT1G08700,PS1,1,-1,protein_coding,na
AT1G08710,AT1G08710,1,1,protein_coding,na
AT1G08720,EDR1,1,1,protein_coding,na
AT1G08730,XIC,1,1,protein_coding,na
AT1G08735,AT1G08735,1,1,transposable_element_gene,na
AT1G08740,AT1G08740,1,-1,transposable_element_gene,na
AT1G08750,AT1G08750,1,1,protein_coding,na
AT1G08760,AT1G08760,1,1,protein_coding,na
AT1G08770,PRA1.E,1,1,protein_coding,na
AT1G08780,AIP3,1,-1,protein_coding,na
AT1G08790,AT1G08790,1,1,protein_coding,na
AT1G08800,AT1G08800,1,-1,protein_coding,na
AT1G08810,MYB60,1,-1,transcription_factor,MYB
AT1G08820,VAP27-2,1,-1,protein_coding,na
AT1G08830,CSD1,1,1,protein_coding,na
AT1G08840,emb2411,1,-1,protein_coding,na
AT1G08845,AT1G08845,1,1,protein_coding,na
AT1G08860,BON3,1,1,protein_coding,na
AT1G08870,AT1G08870,1,-1,tRNA,na
AT1G08880,HTA5,1,-1,protein_coding,na
AT1G08890,AT1G08890,1,1,transcription_factor,C2H2
AT1G08900,AT1G08900,1,1,transcription_factor,C2H2
AT1G08910,AT1G08910,1,1,protein_coding,na
AT1G08920,ESL1,1,1,protein_coding,na
AT1G08930,ERD6,1,1,protein_coding,na
AT1G08940,AT1G08940,1,1,protein_coding,na
AT1G08950,AT1G08950,1,1,tRNA,na
AT1G08960,CAX11,1,1,protein_coding,na
AT1G08970,HAP5C,1,1,transcription_factor,CCAAT-HAP5
AT1G08980,ATAMI1,1,1,protein_coding,na
AT1G08985,AT1G08985,1,1,protein_coding,na
AT1G08990,PGSIP5,1,1,protein_coding,na
AT1G09000,ANP1,1,1,protein_coding,na
AT1G09010,AT1G09010,1,-1,protein_coding,na
AT1G09020,SNF4,1,-1,protein_coding,na
AT1G09026,AT1G09026,1,1,protein_coding,na
AT1G09030,NF-YB4,1,-1,transcription_factor,CCAAT-HAP3
AT1G09040,AT1G09040,1,1,protein_coding,na
AT1G09050,AT1G09050,1,1,protein_coding,na
AT1G09060,AT1G09060,1,-1,protein_coding,na
AT1G09070,SRC2,1,1,protein_coding,na
AT1G09080,BIP3,1,-1,protein_coding,na
AT1G09090,ATRBOHB,1,1,protein_coding,na
AT1G09100,RPT5B,1,-1,protein_coding,na
AT1G09110,AT1G09110,1,1,tRNA,na
AT1G09130,AT1G09130,1,-1,protein_coding,na
AT1G09140,ATSRP30,1,-1,protein_coding,na
AT1G09150,AT1G09150,1,1,protein_coding,na
AT1G09155,AtPP2-B15,1,-1,protein_coding,na
AT1G09157,AT1G09157,1,-1,protein_coding,na
AT1G09160,AT1G09160,1,-1,protein_coding,na
AT1G09170,AT1G09170,1,-1,protein_coding,na
AT1G09176,AT1G09176,1,1,protein_coding,na
AT1G09180,ATSAR1,1,1,protein_coding,na
AT1G09190,AT1G09190,1,-1,protein_coding,na
AT1G09195,AT1G09195,1,-1,protein_coding,na
AT1G09200,AT1G09200,1,-1,protein_coding,na
AT1G09210,CRT1b,1,-1,protein_coding,na
AT1G09220,AT1G09220,1,-1,protein_coding,na
AT1G09230,AT1G09230,1,-1,protein_coding,na
AT1G09240,NAS3,1,1,protein_coding,na
AT1G09245,AT1G09245,1,-1,protein_coding,na
AT1G09250,AT1G09250,1,1,transcription_factor,bHLH
AT1G09260,AT1G09260,1,1,protein_coding,na
AT1G09270,IMPA-4,1,1,protein_coding,na
AT1G09280,AT1G09280,1,-1,protein_coding,na
AT1G09290,AT1G09290,1,-1,protein_coding,na
AT1G09300,AT1G09300,1,1,protein_coding,na
AT1G09310,AT1G09310,1,1,protein_coding,na
AT1G09320,AT1G09320,1,-1,protein_coding,na
AT1G09330,AT1G09330,1,-1,protein_coding,na
AT1G09340,CRB,1,1,protein_coding,na
AT1G09350,AtGolS3,1,1,protein_coding,na
AT1G09360,AT1G09360,1,1,protein_coding,na
AT1G09370,AT1G09370,1,1,protein_coding,na
AT1G09380,AT1G09380,1,-1,protein_coding,na
AT1G09390,AT1G09390,1,1,protein_coding,na
AT1G09400,AT1G09400,1,-1,protein_coding,na
AT1G09410,AT1G09410,1,1,protein_coding,na
AT1G09415,NIMIN-3,1,-1,protein_coding,na
AT1G09420,G6PD4,1,-1,protein_coding,na
AT1G09421,AT1G09421,1,1,ncRNA,na
AT1G09430,ACLA-3,1,1,protein_coding,na
AT1G09440,AT1G09440,1,-1,protein_coding,na
AT1G09450,AT1G09450,1,1,protein_coding,na
AT1G09460,AT1G09460,1,1,protein_coding,na
AT1G09470,AT1G09470,1,-1,protein_coding,na
AT1G09480,AT1G09480,1,1,protein_coding,na
AT1G09483,AT1G09483,1,-1,protein_coding,na
AT1G09486,AT1G09486,1,-1,pseudogene,na
AT1G09490,AT1G09490,1,1,protein_coding,na
AT1G09500,AT1G09500,1,1,protein_coding,na
AT1G09510,AT1G09510,1,1,protein_coding,na
AT1G09520,AT1G09520,1,-1,protein_coding,na
AT1G09530,PIF3,1,1,transcription_factor,bHLH
AT1G09540,MYB61,1,1,transcription_factor,MYB
AT1G09550,AT1G09550,1,-1,protein_coding,na
AT1G09560,GLP5,1,1,protein_coding,na
AT1G09570,PHYA,1,-1,protein_coding,na
AT1G09575,AT1G09575,1,-1,protein_coding,na
AT1G09580,AT1G09580,1,1,protein_coding,na
AT1G09590,AT1G09590,1,1,protein_coding,na
AT1G09600,AT1G09600,1,1,protein_coding,na
AT1G09610,AT1G09610,1,1,protein_coding,na
AT1G09620,AT1G09620,1,-1,protein_coding,na
AT1G09625,AT1G09625,1,-1,protein_coding,na
AT1G09630,ATRAB11C,1,-1,protein_coding,na
AT1G09640,AT1G09640,1,1,protein_coding,na
AT1G09645,AT1G09645,1,1,protein_coding,na
AT1G09650,AT1G09650,1,1,protein_coding,na
AT1G09660,AT1G09660,1,-1,protein_coding,na
