Ensembl.Gene.ID,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT3G07065,AT3G07065,3,-1,miRNA,na
AT2G08015,AT2G08015,2,1,miRNA,na
AT1G06653,AT1G06653,1,1,miRNA,na
AT4G27765,MIR828A,4,1,miRNA,na
AT5G04935,AT5G04935,5,-1,miRNA,na
AT3G26812,MIR169I,3,-1,miRNA,na
AT1G07867,AT1G07867,1,-1,miRNA,na
AT1G06643,AT1G06643,1,-1,miRNA,na
AT1G48267,MIR161,1,1,miRNA,na
AT5G41905,MIR166E,5,-1,miRNA,na
AT2G03445,MIR398A,2,1,miRNA,na
AT1G18075,MIR159B,1,1,miRNA,na
AT1G08287,AT1G08287,1,-1,miRNA,na
AT2G05615,AT2G05615,2,1,miRNA,na
AT1G35501,MIR773A,1,1,miRNA,na
AT1G21202,MIR781A,1,1,miRNA,na
AT2G47275,MIR403,2,1,miRNA,na
AT5G04995,AT5G04995,5,1,miRNA,na
AT3G09515,AT3G09515,3,1,miRNA,na
AT5G41663,MIR319B,5,-1,miRNA,na
AT5G04975,AT5G04975,5,-1,miRNA,na
AT1G60072,MIR859A,1,1,miRNA,na
AT1G26975,MIR395B,1,1,miRNA,na
AT1G04423,AT1G04423,1,1,miRNA,na
AT4G04365,AT4G04365,4,-1,miRNA,na
AT2G04935,AT2G04935,2,1,miRNA,na
AT5G59505,MIR172E,5,1,miRNA,na
AT3G63375,MIR167B,3,1,miRNA,na
AT1G20375,MIR394A,1,1,miRNA,na
AT3G04655,AT3G04655,3,1,miRNA,na
AT2G22496,MIR779A,2,1,miRNA,na
AT1G14071,MIR830A,1,-1,miRNA,na
AT2G07915,AT2G07915,2,1,miRNA,na
AT4G05800,AT4G05800,4,-1,miRNA,na
AT1G07727,AT1G07727,1,-1,miRNA,na
AT3G06595,AT3G06595,3,-1,miRNA,na
AT2G02741,MIR840A,2,-1,miRNA,na
AT4G04825,AT4G04825,4,1,miRNA,na
AT1G01183,MIR165A,1,-1,miRNA,na
AT3G48057,MIR843A,3,1,miRNA,na
AT1G67195,MIR414,1,-1,miRNA,na
AT3G18895,MIR418,3,1,miRNA,na
AT1G52185,MIR406,1,-1,miRNA,na
AT5G24825,MIR169B,5,1,miRNA,na
AT4G10345,MIR832A,4,1,miRNA,na
AT1G08597,AT1G08597,1,-1,miRNA,na
AT1G32713,MIR829A,1,-1,miRNA,na
AT4G08116,MIR401,4,-1,miRNA,na
AT5G04275,MIR172B,5,-1,miRNA,na
AT2G22668,MIR405A,2,-1,miRNA,na
AT1G77235,MIR402,1,1,miRNA,na
AT1G19464,MIR864A,1,1,miRNA,na
AT3G23326,MIR853A,3,1,miRNA,na
AT2G46685,MIR166A,2,1,miRNA,na
AT3G51375,MIR171A,3,1,miRNA,na
AT2G09150,AT2G09150,2,1,miRNA,na
AT5G06105,AT5G06105,5,-1,miRNA,na
AT4G06915,AT4G06915,4,-1,miRNA,na
AT5G04955,AT5G04955,5,1,miRNA,na
AT1G69795,MIR395E,1,-1,miRNA,na
AT4G05415,AT4G05415,4,-1,miRNA,na
AT3G26813,MIR169J,3,-1,miRNA,na
AT1G09817,AT1G09817,1,-1,miRNA,na
AT1G06647,AT1G06647,1,-1,miRNA,na
AT5G02035,AT5G02035,5,1,miRNA,na
AT5G03305,AT5G03305,5,1,miRNA,na
AT5G06175,AT5G06175,5,1,miRNA,na
AT3G08150,AT3G08150,3,-1,miRNA,na
AT5G10945,MIR156D,5,-1,miRNA,na
AT5G07055,AT5G07055,5,-1,miRNA,na
AT1G78206,MIR775A,1,1,miRNA,na
AT4G13564,MIR841A,4,-1,miRNA,na
AT2G46255,MIR159C,2,1,miRNA,na
AT5G01915,AT5G01915,5,1,miRNA,na
AT3G23125,MIR173,3,1,miRNA,na
AT4G31877,MIR156C,4,-1,miRNA,na
AT5G01735,AT5G01735,5,-1,miRNA,na
AT1G62355,MIR413,1,1,miRNA,na
AT2G40805,MIR319C,2,1,miRNA,na
AT5G04915,AT5G04915,5,1,miRNA,na
AT5G14565,MIR398C,5,1,miRNA,na
AT4G23713,JAW,4,1,miRNA,na
AT5G14545,MIR398B,5,1,miRNA,na
AT1G70645,MIR777A,1,1,miRNA,na
AT1G05637,AT1G05637,1,-1,miRNA,na
AT5G04965,AT5G04965,5,-1,miRNA,na
AT3G06445,AT3G06445,3,1,miRNA,na
AT5G07655,AT5G07655,5,-1,miRNA,na
AT2G24103,MIR831A,2,1,miRNA,na
AT1G07243,AT1G07243,1,-1,miRNA,na
AT3G26816,MIR169L,3,-1,miRNA,na
AT3G04765,MIR167C,3,-1,miRNA,na
AT3G55512,MIR172D,3,1,miRNA,na
AT2G38325,MIR390A,2,1,miRNA,na
AT1G08157,AT1G08157,1,1,miRNA,na
AT1G09213,AT1G09213,1,1,miRNA,na
AT3G03235,AT3G03235,3,-1,miRNA,na
AT1G61732,MIR776A,1,1,miRNA,na
AT5G55835,MIR156H,5,-1,miRNA,na
AT5G26147,MIR156F,5,1,miRNA,na
AT4G21595,MIR169G,4,-1,miRNA,na
AT3G03255,AT3G03255,3,1,miRNA,na
AT4G03445,MIR447A,4,-1,miRNA,na
AT5G07965,AT5G07965,5,-1,miRNA,na
AT3G26819,MIR169N,3,-1,miRNA,na
AT2G08235,AT2G08235,2,-1,miRNA,na
AT1G32582,MIR400,1,1,miRNA,na
AT5G39635,MIR169C,5,-1,miRNA,na
AT4G07080,AT4G07080,4,1,miRNA,na
AT2G09995,AT2G09995,2,1,miRNA,na
AT1G19371,MIR169H,1,-1,miRNA,na
AT1G07137,AT1G07137,1,1,miRNA,na
AT5G40384,MIR866A,5,-1,miRNA,na
AT5G11977,MIR156E,5,1,miRNA,na
AT2G10606,MIR396A,2,-1,miRNA,na
AT2G39885,MIR393A,2,1,miRNA,na
AT2G05415,AT2G05415,2,-1,miRNA,na
AT4G08335,AT4G08335,4,1,miRNA,na
AT2G06665,AT2G06665,2,1,miRNA,na
AT1G04393,AT1G04393,1,-1,miRNA,na
AT4G05925,AT4G05925,4,-1,miRNA,na
AT5G03145,AT5G03145,5,1,miRNA,na
AT5G07075,AT5G07075,5,1,miRNA,na
AT5G39693,MIR869A,5,-1,miRNA,na
AT1G18879,MIR837A,1,1,miRNA,na
AT4G09735,AT4G09735,4,1,miRNA,na
AT1G07051,MIR847A,1,1,miRNA,na
AT4G05105,MIR397A,4,1,miRNA,na
AT5G26038,MIR860A,5,1,miRNA,na
AT3G53016,MIR851A,3,-1,miRNA,na
AT1G78478,MIR833A,1,1,miRNA,na
AT4G23387,MIR845A,4,-1,miRNA,na
AT3G07515,AT3G07515,3,1,miRNA,na
AT3G18217,MIR157C,3,-1,miRNA,na
AT5G08255,AT5G08255,5,-1,miRNA,na
AT1G08303,AT1G08303,1,1,miRNA,na
AT1G61224,MIR842A,1,1,miRNA,na
AT4G00885,MIR165B,4,-1,miRNA,na
AT2G16145,MIR416,2,1,miRNA,na
AT3G48201,MIR861A,3,-1,miRNA,na
AT3G07095,AT3G07095,3,-1,miRNA,na
AT4G03039,MIR826A,4,1,miRNA,na
AT5G62848,MIR420,5,-1,miRNA,na
AT5G52797,MIR870A,5,-1,miRNA,na
AT5G05505,AT5G05505,5,-1,miRNA,na
AT2G39175,MIR160A,2,1,miRNA,na
AT1G60073,MIR774A,1,1,miRNA,na
AT5G08210,MIR834A,5,-1,miRNA,na
AT4G04125,AT4G04125,4,-1,miRNA,na
AT1G06903,AT1G06903,1,-1,miRNA,na
AT3G03245,AT3G03245,3,-1,miRNA,na
AT2G07910,AT2G07910,2,-1,miRNA,na
AT2G08275,AT2G08275,2,-1,miRNA,na
AT5G66045,MIR170,5,-1,miRNA,na
AT4G06260,AT4G06260,4,1,miRNA,na
AT3G44444,MIR849A,3,-1,miRNA,na
AT5G62162,MIR399C,5,1,miRNA,na
AT2G47585,MIR164A,2,1,miRNA,na
AT2G34208,MIR399F,2,1,miRNA,na
AT1G07633,AT1G07633,1,-1,miRNA,na
AT1G11735,MIR171B,1,-1,miRNA,na
AT5G08800,AT5G08800,5,-1,miRNA,na
AT1G32992,MIR856A,1,1,miRNA,na
AT1G06597,AT1G06597,1,1,miRNA,na
AT4G32445,MIR419,4,1,miRNA,na
AT2G08555,AT2G08555,2,1,miRNA,na
AT2G07195,AT2G07195,2,-1,miRNA,na
AT2G47015,MIR408,2,1,miRNA,na
AT5G46845,MIR160C,5,-1,miRNA,na
AT5G04415,AT5G04415,5,1,miRNA,na
AT3G11435,MIR172C,3,-1,miRNA,na
AT1G07283,AT1G07283,1,1,miRNA,na
AT3G05515,AT3G05515,3,1,miRNA,na
AT2G34204,MIR399E,2,1,miRNA,na
AT5G01747,MIR164B,5,1,miRNA,na
AT4G09925,AT4G09925,4,-1,miRNA,na
AT2G41616,MIR778A,2,-1,miRNA,na
AT4G13493,MIR850A,4,1,miRNA,na
AT3G10745,MIR158A,3,-1,miRNA,na
AT1G71002,MIR858A,1,-1,miRNA,na
AT5G45307,MIR168B,5,-1,miRNA,na
AT5G23065,MIR162B,5,-1,miRNA,na
AT2G28056,MIR172A,2,-1,miRNA,na
AT5G15833,MIR865A,5,1,miRNA,na
AT3G26815,MIR169K,3,-1,miRNA,na
AT5G05005,AT5G05005,5,1,miRNA,na
AT5G05185,AT5G05185,5,1,miRNA,na
AT3G13405,MIR169A,3,-1,miRNA,na
AT3G13724,MIR823A,3,-1,miRNA,na
AT5G03425,AT5G03425,5,-1,miRNA,na
AT4G23375,MIR845B,4,-1,miRNA,na
AT5G50717,MIR405B,5,1,miRNA,na
AT5G03475,AT5G03475,5,-1,miRNA,na
AT1G04027,AT1G04027,1,-1,miRNA,na
AT1G04993,AT1G04993,1,-1,miRNA,na
AT5G01755,AT5G01755,5,-1,miRNA,na
AT4G05930,AT4G05930,4,-1,miRNA,na
AT5G03225,AT5G03225,5,1,miRNA,na
AT1G26985,MIR395C,1,1,miRNA,na
AT1G55591,MIR158B,1,1,miRNA,na
AT1G66783,MIR157A,1,-1,miRNA,na
AT1G53687,MIR169E,1,1,miRNA,na
AT4G13554,MIR857A,4,-1,miRNA,na
AT2G03855,AT2G03855,2,1,miRNA,na
AT2G07895,AT2G07895,2,1,miRNA,na
AT1G08783,AT1G08783,1,-1,miRNA,na
AT1G08337,AT1G08337,1,1,miRNA,na
AT1G66795,MIR157B,1,1,miRNA,na
AT2G09340,AT2G09340,2,-1,miRNA,na
AT5G35407,MIR396B,5,1,miRNA,na
AT5G08185,MIR162A,5,-1,miRNA,na
AT2G25171,MIR862A,2,1,miRNA,na
AT3G53015,MIR771A,3,-1,miRNA,na
AT3G09285,AT3G09285,3,1,miRNA,na
AT3G07695,AT3G07695,3,1,miRNA,na
AT3G61897,MIR166B,3,1,miRNA,na
AT1G26973,MIR395A,1,-1,miRNA,na
AT1G67481,MIR839A,1,-1,miRNA,na
AT5G08925,AT5G08925,5,-1,miRNA,na
AT5G03265,AT5G03265,5,-1,miRNA,na
AT2G09670,AT2G09670,2,1,miRNA,na
AT3G26818,MIR169M,3,-1,miRNA,na
AT4G07000,AT4G07000,4,1,miRNA,na
AT1G07357,AT1G07357,1,1,miRNA,na
AT5G13887,MIR848A,5,-1,miRNA,na
AT4G05508,MIR405D,4,-1,miRNA,na
AT4G05855,AT4G05855,4,-1,miRNA,na
AT3G03625,AT3G03625,3,1,miRNA,na
AT3G09615,AT3G09615,3,1,miRNA,na
AT1G76062,MIR835A,1,-1,miRNA,na
AT1G01046,MIR838A,1,1,miRNA,na
AT1G29265,MIR399A,1,1,miRNA,na
AT3G07685,AT3G07685,3,-1,miRNA,na
AT5G58465,MIR390B,5,1,miRNA,na
AT1G62035,MIR171C,1,-1,miRNA,na
AT2G19425,MIR156G,2,-1,miRNA,na
AT1G08793,AT1G08793,1,1,miRNA,na
AT1G09687,AT1G09687,1,1,miRNA,na
AT4G07100,AT4G07100,4,-1,miRNA,na
AT2G25011,MIR836A,2,-1,miRNA,na
AT5G60408,MIR391,5,1,miRNA,na
AT2G07315,AT2G07315,2,1,miRNA,na
AT2G08855,AT2G08855,2,1,miRNA,na
AT5G06605,AT5G06605,5,1,miRNA,na
AT5G04255,AT5G04255,5,-1,miRNA,na
AT1G61226,MIR846A,1,1,miRNA,na
AT4G06865,AT4G06865,4,1,miRNA,na
AT1G08343,AT1G08343,1,1,miRNA,na
AT1G63005,MIR399B,1,-1,miRNA,na
AT1G69792,MIR395D,1,-1,miRNA,na
AT1G31358,MIR404,1,-1,miRNA,na
AT1G66725,MIR163,1,1,miRNA,na
AT3G06345,AT3G06345,3,1,miRNA,na
AT3G05985,AT3G05985,3,-1,miRNA,na
AT1G53683,MIR169D,1,-1,miRNA,na
AT4G05860,AT4G05860,4,-1,miRNA,na
AT5G27807,MIR164C,5,1,miRNA,na
AT1G09473,AT1G09473,1,1,miRNA,na
AT1G12294,MIR472A,1,-1,miRNA,na
AT4G24415,MIR824A,4,1,miRNA,na
AT4G17788,MIR160B,4,1,miRNA,na
AT5G07065,AT5G07065,5,1,miRNA,na
AT4G06110,AT4G06110,4,-1,miRNA,na
AT4G14811,MIR780A,4,-1,miRNA,na
AT5G05035,AT5G05035,5,1,miRNA,na
AT4G05305,AT4G05305,4,1,miRNA,na
AT2G23347,MIR844A,2,-1,miRNA,na
AT3G59884,MIR827A,3,-1,miRNA,na
AT5G43603,MIR166F,5,1,miRNA,na
AT5G05315,AT5G05315,5,1,miRNA,na
AT1G31173,MIR167D,1,1,miRNA,na
AT2G07205,AT2G07205,2,1,miRNA,na
AT1G69797,MIR395F,1,1,miRNA,na
AT1G06623,AT1G06623,1,1,miRNA,na
AT4G14504,MIR852A,4,1,miRNA,na
AT1G73687,MIR159A,1,-1,miRNA,na
AT4G07005,AT4G07005,4,1,miRNA,na
AT5G63715,MIR166G,5,1,miRNA,na
AT4G06075,AT4G06075,4,1,miRNA,na
AT1G08053,AT1G08053,1,-1,miRNA,na
AT2G09120,AT2G09120,2,1,miRNA,na
AT4G04095,AT4G04095,4,1,miRNA,na
AT4G05455,AT4G05455,4,1,miRNA,na
AT2G26211,MIR825A,2,1,miRNA,na
AT2G09080,AT2G09080,2,-1,miRNA,na
AT4G04835,AT4G04835,4,1,miRNA,na
AT2G25095,MIR156A,2,-1,miRNA,na
AT2G08035,AT2G08035,2,1,miRNA,na
AT1G60025,MIR426,1,1,miRNA,na
AT1G08163,AT1G08163,1,-1,miRNA,na
AT2G05815,AT2G05815,2,1,miRNA,na
AT5G08717,MIR166D,5,1,miRNA,na
AT4G13494,MIR863A,4,1,miRNA,na
AT5G03552,MIR822A,5,-1,miRNA,na
AT1G07613,AT1G07613,1,1,miRNA,na
AT1G05627,AT1G05627,1,-1,miRNA,na
AT1G48742,MIR157D,1,-1,miRNA,na
AT3G22886,MIR167A,3,1,miRNA,na
AT4G03438,MIR447C,4,-1,miRNA,na
AT3G08285,AT3G08285,3,1,miRNA,na
AT5G08712,MIR166C,5,1,miRNA,na
AT2G32273,MIR417,2,-1,miRNA,na
AT1G06523,AT1G06523,1,1,miRNA,na
AT4G30972,MIR156B,4,1,miRNA,na
AT5G04145,AT5G04145,5,1,miRNA,na
AT3G14385,MIR169F,3,-1,miRNA,na
AT4G06130,AT4G06130,4,-1,miRNA,na
AT4G19395,MIR168A,4,1,miRNA,na
AT5G05915,AT5G05915,5,1,miRNA,na
AT2G32698,MIR407,2,1,miRNA,na
AT3G18827,MIR868A,3,1,miRNA,na
AT5G04985,AT5G04985,5,1,miRNA,na
AT2G05605,AT2G05605,2,1,miRNA,na
AT4G13555,MIR397B,4,-1,miRNA,na
AT5G07875,AT5G07875,5,1,miRNA,na
AT1G08813,AT1G08813,1,-1,miRNA,na
AT5G01745,AT5G01745,5,1,miRNA,na
AT3G07755,AT3G07755,3,-1,miRNA,na
AT4G03455,MIR447B,4,-1,miRNA,na
AT4G21362,MIR867A,4,1,miRNA,na
AT1G76135,MIR394B,1,1,miRNA,na
AT2G34202,MIR399D,2,-1,miRNA,na
AT4G07565,AT4G07565,4,-1,miRNA,na
AT2G05455,AT2G05455,2,1,miRNA,na
AT3G47347,AT3G47347,3,1,snoRNA,na
AT4G06245,AT4G06245,4,1,snoRNA,na
AT1G03502,AT1G03502,1,-1,snoRNA,na
AT2G08390,AT2G08390,2,-1,snoRNA,na
AT3G02795,AT3G02795,3,-1,snoRNA,na
AT1G04267,AT1G04267,1,1,snoRNA,na
AT5G01785,AT5G01785,5,1,snoRNA,na
AT4G05055,AT4G05055,4,-1,snoRNA,na
AT5G06565,AT5G06565,5,1,snoRNA,na
AT5G08865,AT5G08865,5,-1,snoRNA,na
AT4G06240,AT4G06240,4,1,snoRNA,na
AT3G03415,AT3G03415,3,-1,snoRNA,na
AT2G06855,AT2G06855,2,1,snoRNA,na
AT5G05375,AT5G05375,5,-1,snoRNA,na
AT4G02555,AT4G02555,4,1,snoRNA,na
AT4G39366,AT4G39366,4,1,snoRNA,na
AT2G07615,AT2G07615,2,1,snoRNA,na
AT5G01495,AT5G01495,5,-1,snoRNA,na
AT1G06033,AT1G06033,1,-1,snoRNA,na
AT5G51174,SNOR30,5,1,snoRNA,na
AT5G09130,AT5G09130,5,-1,snoRNA,na
AT5G44286,AT5G44286,5,1,snoRNA,na
AT1G06467,AT1G06467,1,-1,snoRNA,na
AT5G02675,AT5G02675,5,-1,snoRNA,na
AT4G07625,AT4G07625,4,-1,snoRNA,na
AT3G24615,AT3G24615,3,-1,snoRNA,na
AT1G06277,AT1G06277,1,1,snoRNA,na
AT3G02725,AT3G02725,3,1,snoRNA,na
AT4G04475,AT4G04475,4,-1,snoRNA,na
AT1G06237,AT1G06237,1,1,snoRNA,na
AT3G08275,AT3G08275,3,1,snoRNA,na
AT4G06255,AT4G06255,4,1,snoRNA,na
AT1G06463,AT1G06463,1,-1,snoRNA,na
AT5G52471,U60.1F,5,1,snoRNA,na
AT2G35387,AT2G35387,2,-1,snoRNA,na
AT4G06015,AT4G06015,4,1,snoRNA,na
AT3G05335,AT3G05335,3,1,snoRNA,na
AT5G02315,AT5G02315,5,1,snoRNA,na
AT5G08805,AT5G08805,5,1,snoRNA,na
AT5G58595,AT5G58595,5,-1,snoRNA,na
AT5G06305,AT5G06305,5,-1,snoRNA,na
AT1G07903,AT1G07903,1,1,snoRNA,na
AT3G50825,AT3G50825,3,-1,snoRNA,na
AT4G08155,AT4G08155,4,-1,snoRNA,na
AT2G08760,AT2G08760,2,-1,snoRNA,na
AT4G26365,AT4G26365,4,-1,snoRNA,na
AT3G08165,AT3G08165,3,-1,snoRNA,na
AT4G08235,AT4G08235,4,-1,snoRNA,na
AT1G19376,AT1G19376,1,1,snoRNA,na
AT5G06835,AT5G06835,5,1,snoRNA,na
AT2G20723,AT2G20723,2,-1,snoRNA,na
AT3G02205,AT3G02205,3,-1,snoRNA,na
AT3G07725,AT3G07725,3,1,snoRNA,na
AT3G24614,AT3G24614,3,-1,snoRNA,na
AT1G08937,AT1G08937,1,1,snoRNA,na
AT1G08107,AT1G08107,1,-1,snoRNA,na
AT1G05563,AT1G05563,1,-1,snoRNA,na
AT4G04485,AT4G04485,4,-1,snoRNA,na
AT3G05355,AT3G05355,3,1,snoRNA,na
AT3G09865,AT3G09865,3,-1,snoRNA,na
AT3G05715,AT3G05715,3,1,snoRNA,na
AT1G06253,AT1G06253,1,1,snoRNA,na
AT5G02325,AT5G02325,5,1,snoRNA,na
AT1G07593,AT1G07593,1,-1,snoRNA,na
AT4G08625,AT4G08625,4,1,snoRNA,na
AT2G08585,AT2G08585,2,1,snoRNA,na
AT1G04227,AT1G04227,1,1,snoRNA,na
AT1G06673,AT1G06673,1,-1,snoRNA,na
AT1G08643,AT1G08643,1,1,snoRNA,na
AT1G05247,AT1G05247,1,-1,snoRNA,na
AT2G43139,AT2G43139,2,1,snoRNA,na
AT1G09883,AT1G09883,1,-1,snoRNA,na
AT1G04527,AT1G04527,1,-1,snoRNA,na
AT1G08327,AT1G08327,1,-1,snoRNA,na
AT5G08850,AT5G08850,5,-1,snoRNA,na
AT5G09020,AT5G09020,5,-1,snoRNA,na
AT1G04197,AT1G04197,1,-1,snoRNA,na
AT5G08860,AT5G08860,5,-1,snoRNA,na
AT2G17295,AT2G17295,2,1,snoRNA,na
AT3G02045,AT3G02045,3,1,snoRNA,na
AT4G05045,AT4G05045,4,-1,snoRNA,na
AT2G43138,AT2G43138,2,1,snoRNA,na
AT5G02295,AT5G02295,5,1,snoRNA,na
AT4G13245,AT4G13245,4,1,snoRNA,na
AT4G06315,AT4G06315,4,-1,snoRNA,na
AT5G09000,AT5G09000,5,-1,snoRNA,na
AT5G53902,U3B,5,1,snoRNA,na
AT1G20015,AT1G20015,1,1,snoRNA,na
AT1G08353,AT1G08353,1,1,snoRNA,na
AT5G09515,AT5G09515,5,-1,snoRNA,na
AT4G05048,U49.1,4,-1,snoRNA,na
AT1G32385,AT1G32385,1,1,snoRNA,na
AT5G07725,AT5G07725,5,1,snoRNA,na
AT4G08325,AT4G08325,4,-1,snoRNA,na
AT5G66564,AT5G66564,5,1,snoRNA,na
AT5G00755,AT5G00755,5,-1,snoRNA,na
AT1G09333,AT1G09333,1,1,snoRNA,na
AT2G08725,AT2G08725,2,-1,snoRNA,na
AT1G74453,AT1G74453,1,-1,snoRNA,na
AT2G35747,AT2G35747,2,-1,snoRNA,na
AT3G01155,AT3G01155,3,1,snoRNA,na
AT2G08580,AT2G08580,2,1,snoRNA,na
AT1G04193,AT1G04193,1,-1,snoRNA,na
AT3G02385,AT3G02385,3,1,snoRNA,na
AT4G06305,AT4G06305,4,-1,snoRNA,na
AT4G06250,AT4G06250,4,1,snoRNA,na
AT5G08515,AT5G08515,5,1,snoRNA,na
AT5G04945,AT5G04945,5,-1,snoRNA,na
AT1G06233,AT1G06233,1,1,snoRNA,na
AT1G06453,AT1G06453,1,-1,snoRNA,na
AT3G13525,AT3G13525,3,1,snoRNA,na
AT1G26233,SNOR95,1,-1,snoRNA,na
AT5G07105,AT5G07105,5,1,snoRNA,na
AT1G09877,AT1G09877,1,-1,snoRNA,na
AT1G05917,AT1G05917,1,-1,snoRNA,na
AT5G66567,AT5G66567,5,1,snoRNA,na
AT4G03915,AT4G03915,4,1,snoRNA,na
AT2G09815,AT2G09815,2,1,snoRNA,na
AT1G07487,AT1G07487,1,1,snoRNA,na
AT3G27865,AT3G27865,3,1,snoRNA,na
AT5G09005,AT5G09005,5,-1,snoRNA,na
AT4G09475,AT4G09475,4,1,snoRNA,na
AT1G09873,AT1G09873,1,-1,snoRNA,na
AT1G12015,AT1G12015,1,1,snoRNA,na
AT2G35384,AT2G35384,2,-1,snoRNA,na
AT1G05433,AT1G05433,1,-1,snoRNA,na
AT1G09533,AT1G09533,1,1,snoRNA,na
AT5G54075,U3D,5,-1,snoRNA,na
AT4G39364,AT4G39364,4,1,snoRNA,na
AT4G08165,AT4G08165,4,-1,snoRNA,na
AT5G13225,AT5G13225,5,-1,snoRNA,na
AT2G20722,AT2G20722,2,-1,snoRNA,na
AT2G08755,AT2G08755,2,-1,snoRNA,na
AT5G02305,AT5G02305,5,1,snoRNA,na
AT4G39361,AT4G39361,4,1,snoRNA,na
AT1G04273,AT1G04273,1,1,snoRNA,na
AT4G04465,AT4G04465,4,-1,snoRNA,na
AT1G08113,AT1G08113,1,-1,snoRNA,na
AT2G05765,AT2G05765,2,-1,snoRNA,na
AT3G04165,AT3G04165,3,1,snoRNA,na
AT1G06457,AT1G06457,1,-1,snoRNA,na
AT1G04547,AT1G04547,1,-1,snoRNA,na
AT3G03445,AT3G03445,3,-1,snoRNA,na
AT1G04217,AT1G04217,1,1,snoRNA,na
AT2G05565,AT2G05565,2,-1,snoRNA,na
AT2G35742,AT2G35742,2,-1,snoRNA,na
AT1G06273,AT1G06273,1,1,snoRNA,na
AT2G08905,AT2G08905,2,-1,snoRNA,na
AT1G74456,AT1G74456,1,-1,snoRNA,na
AT1G75163,AT1G75163,1,1,snoRNA,na
AT2G09460,AT2G09460,2,-1,snoRNA,na
AT3G21805,AT3G21805,3,1,snoRNA,na
AT3G01313,AT3G01313,3,-1,snoRNA,na
AT5G07095,AT5G07095,5,1,snoRNA,na
AT1G07957,AT1G07957,1,1,snoRNA,na
AT2G08770,AT2G08770,2,-1,snoRNA,na
AT5G02665,AT5G02665,5,-1,snoRNA,na
AT5G10572,SNOR77,5,1,snoRNA,na
AT3G14475,AT3G14475,3,-1,snoRNA,na
AT3G24612,AT3G24612,3,-1,snoRNA,na
AT1G08117,AT1G08117,1,-1,snoRNA,na
AT4G09845,AT4G09845,4,1,snoRNA,na
AT3G01145,AT3G01145,3,1,snoRNA,na
AT4G25631,U60.2F,4,1,snoRNA,na
AT2G43141,AT2G43141,2,1,snoRNA,na
AT2G08375,AT2G08375,2,1,snoRNA,na
AT1G05423,AT1G05423,1,-1,snoRNA,na
AT5G02915,AT5G02915,5,1,snoRNA,na
AT3G08485,AT3G08485,3,1,snoRNA,na
AT5G01515,AT5G01515,5,-1,snoRNA,na
AT3G03425,AT3G03425,3,-1,snoRNA,na
AT5G01195,AT5G01195,5,-1,snoRNA,na
AT5G05385,AT5G05385,5,-1,snoRNA,na
AT1G06243,AT1G06243,1,1,snoRNA,na
AT3G02435,AT3G02435,3,-1,snoRNA,na
AT3G05325,AT3G05325,3,1,snoRNA,na
AT1G04213,AT1G04213,1,-1,snoRNA,na
AT5G41471,SNOR108,5,1,snoRNA,na
AT1G75166,AT1G75166,1,1,snoRNA,na
AT4G03295,AT4G03295,4,-1,snoRNA,na
AT1G07393,AT1G07393,1,-1,snoRNA,na
AT5G00760,AT5G00760,5,-1,snoRNA,na
AT3G02445,AT3G02445,3,-1,snoRNA,na
AT2G09685,AT2G09685,2,1,snoRNA,na
AT3G00985,AT3G00985,3,-1,snoRNA,na
AT4G04205,AT4G04205,4,1,snoRNA,na
AT5G01505,AT5G01505,5,-1,snoRNA,na
AT2G07605,AT2G07605,2,1,snoRNA,na
AT1G05417,AT1G05417,1,-1,snoRNA,na
AT3G09225,AT3G09225,3,-1,snoRNA,na
AT1G06283,AT1G06283,1,1,snoRNA,na
AT4G06310,AT4G06310,4,-1,snoRNA,na
AT1G06247,AT1G06247,1,1,snoRNA,na
AT4G06320,AT4G06320,4,-1,snoRNA,na
AT5G00765,AT5G00765,5,-1,snoRNA,na
AT5G04425,AT5G04425,5,1,snoRNA,na
AT2G08860,AT2G08860,2,1,snoRNA,na
AT4G39363,AT4G39363,4,1,snoRNA,na
AT1G03743,AT1G03743,1,-1,snoRNA,na
AT1G07897,AT1G07897,1,1,snoRNA,na
AT2G08370,AT2G08370,2,1,snoRNA,na
AT2G08900,AT2G08900,2,-1,snoRNA,na
AT2G08910,AT2G08910,2,-1,snoRNA,na
AT2G43137,AT2G43137,2,1,snoRNA,na
AT5G02575,AT5G02575,5,1,snoRNA,na
AT1G09467,AT1G09467,1,-1,snoRNA,na
AT4G08615,AT4G08615,4,1,snoRNA,na
AT1G04277,AT1G04277,1,1,snoRNA,na
AT1G04223,AT1G04223,1,1,snoRNA,na
AT1G06397,AT1G06397,1,-1,snoRNA,na
AT5G00750,AT5G00750,5,-1,snoRNA,na
AT1G19373,AT1G19373,1,1,snoRNA,na
AT2G04955,AT2G04955,2,-1,snoRNA,na
AT1G06263,AT1G06263,1,1,snoRNA,na
AT3G01316,AT3G01316,3,-1,snoRNA,na
AT1G08347,AT1G08347,1,-1,snoRNA,na
AT3G58193,AT3G58193,3,1,snoRNA,na
AT5G09495,AT5G09495,5,-1,snoRNA,na
AT1G04187,AT1G04187,1,-1,snoRNA,na
AT3G04985,AT3G04985,3,1,snoRNA,na
AT5G01165,AT5G01165,5,-1,snoRNA,na
AT1G03506,AT1G03506,1,-1,snoRNA,na
